,comment
160,كنت طالبة وجبة جيبتها كزا مرة من عندهم والمفروض بيكون معاها فرايز بس جاتلي من غير فرايز، طلبت عيش زيادة الي هو المفروض فراخ مشوية طبيعي يكون معاها عيش بلدي بعتولي عيش برجر!!
161,اولا التطبيق قدم لي الحساب بسعر مختلف تماما عن سعر المحل مع الاسف ودي مش اول مرة تحصل يرجي تحديث الاسعار للن كدة امر مش كويس
162,الاكل حلو وصل بعد ساعة ونص
163,الشاورما نايه و الساندوتش يقرف الكلب الواحد رجع أعوذ بالله متعملو شغلكوا صح يمتعملوش انتو بتاكلو الناس فراخ نايه يا مقرفين
164,بجد و الله اوحش فطيره كلتها فى حياتى و صايصه و مش مستويه و حاجه صعبه مقدرتش اكمل ربعها حتى
165,الاكل بنسبه كبيرة فاسد مش طبيعي الواحد ياكل بعدها بنص ساعه بضبط المعده تتقلب والوضع يتحول لبهدله كده انا مش عارف ايه سبب الانحدار ده بس اخر مره هاكل من حمزه خاصة فرع اكتوبر
166,الاوردر سيء للغاية الفطير الكيري سجق بدون جبنة كيري و الفطير ناشف جدا و الحشو سيء للغاية ملفوف التونة أسوأ من الفطير 👎
167,greasy food bland and overpriced cream pie had 0 cream
168,الفطيرة كانت حلوة لكن كلها وقعت على بعضها
169,معانله زي الزفت
170,بعض الاسعار مختلفة ويطلب زيادة عند توصيل الاوردر
171,انا جالي فراخ باربيكو بارده
172,"The order came missing and late and i called the restaurant and they took a long time to respond and the manager told me that he will send the missing item and it didn’t arrive. It’s the worst customer service, i wont order from them again."
173,الطلب ناقص و المطعم لم يتوصل معيا و الدلفيرى جي من غير بوتشر
174,Too expensive for too little after i finished i was still hungry
175,طعم الحواوشى والكفته وحشين اوى وطعمهم غريب
176,مطعم سي
177,طلبت الاوردر عيش فرنساوي لكن اللي جالي عيش سوري الاكل مش طازه وقت التوصيل طويل جدا جدا جدا تجربه سيئة للغاية
178,We ordered a 4 cheese pizza and it came with peppers and olives. The delivery guy sat outside the wrong building and we tried to call him over. We ended up walking over to get our food from him. I tried to contact the help text and they were no help...
179,مكنش في طحينة في الوجبة
180,الملوخية كانت حادقة اوي المرة دي
181,Spicy tahini was nit delivered
182,G
183,الاكل مالح
184,The food was really good and the delivery was faster than I expected
185,البروست مش حلو خالص
186,they canceled the order as they can’t fulfill
187,مجاليش سامبوسة لحمة اصلا زي ماكنت طالبة بعتوها كلها جبنة
188,Worst experience
189,سيء جدا و متاخر جدااا ...
190,الكرسبي مش احسن حاجه خالص
191,فطيرة الشوكلاته بشعة
192,الشيكولاته سيئه جدا و الفسدق سئ جدا وحش اوي اوي اوي اول و اخر مره اطلبهم
193,Horrible taste
194,زمان لما كنت بجيبه الفطيرة كانت بتبقى مليانه صوص شيكولاته دلوقتى غلى السعر والفطيرة ناشفه مفهاش ريحة الشيكولاته
195,حجم الرغيف صغير جدااا
196,نصابين لا تشتري منهم اصلا و خاصه لا تشتري فيزا بعد ما يسحبو الفلوس يكلموك يغيرو الاوردر غيرو معايا مرتين و سحبو فلوس مرتين و في الاخر كله مش موجود ده غير ان اللي علي التلفون بدل ما يعتذر بيبلطج علي و يقولي شوف مع البنك و تقريبا قفل السكه
197,A
198,المكرونة كانت محروقة
199,الشوكلاته قليله
200,Nice fatta
201,I was charged more money than the application states
202,بجد البوكس صغير جداً و الاكل بارد و البطاطس بايته
203,very bad on quantity and quality. awful experience
204,بس الحشو كان قليل شوية...
205,حاجة بجد في منتهي القرف والطلب جاي كله مدلوق جوة الكيس والطعم سيئ اوحش كريب شوفته في حياتي ماتاكلش كله اترمي
206,قيمة الطلب على الابلكشن ٢٠٤ المطعم ارسل الفاتوره ٢١٢ دا نصب أما من المنيوز أو من المطعم تصرف غير محترم الفاتوره موجوده
207,اكل سيء جدا
208,اوردر غلط اسلوب قرف والاوردر ناقص اول واخر مطعم اطلب منه
209,لو أقل من نجمة هديله..فطيرة الفستق حجمها معدوم و ب ٣٣٠ جنيه ..أسعار زفت و استهبال و جودة متوسطة مش ممكن أكرر أي طلب منهم أبددددا
210,زفت خالص بيجيب الاكل بايظ ومش بيهتموا ابدا
211,شيش طاووق بالثومية مش طحينة ازاي؟؟! و بياخدوا فلوس زيادة عن سعر الاوردر
212,the size was smaller than expected
213,مزودين تمن التوصيل عن المكتوب هنا في الابلكيشن
214,الاوردر سئ جدا جدا، الفراخ محروقة جدا ومش فريش، الشيش محروق ومش فريش ، الفطيرة جاية ف علبة بلاستيك ومعجونة في بعضها، و الدليفري وصل بعد اكتر من ساعتين من طلب الاودار، الريسيت اللي طالع من المطعم اكبر من الابلكيشن بس انا م دفعتش غير الابلكيشن.
215,الاوردرا وصل بعد ساعتين، وجي اغلي من الابلكيشن بس، انا م دفعتش غير الابلكيشن، الاكل مش فريش، والفطيرة جاية في علبة بلاستيك عجينة مرفق صورتها. تجربة سيئة ومش هتكرر تاني إن شاء الله جودة سيئة مقارنة بالأسعار دليفري متأخر عن ميعاده آكتر من ساعة
216,مفيش توميه مع الشورما العربي . و الشورما فاضيه مفيهاش فراخ خالص . انا اشتريت و استخدمت كوبون بصراحة خساره الكوبون في المطعم ده.
217,الكريب بشععع و الشوكولاتة طعمها سئ جدا جدا
218,الاكل بايت
219,not as expected
220,الاكل بارد ودفعت اكتر من اللي كان موجود علي الابلكيشن
221,مجبوش باكت البطاطس مع الحاجة ورجعة جابوا والفطير مش زى ما طلبت
222,غالى اوى اوى بالذات الtaxes service delivery fees
223,delivery time and quality was not that good last time
224,they called to say the order will take an hour it took two hours and multiple complaints
225,الطلب مجاش اصلا
226,الاكل طعمه. سئ وتغليف مقرف وطعم استغفر الله مع اني مش اول مره اطلب بس خيبر ظني
227,Bad restaurant
228,الرز حمضان و فراخ بشعه
229,فطيره الجبنه او الفراخ كويسه اللحمه مش حلو خالص
230,مكنش مع الاوردر كاتشب
231,بجد ما كلتش اكل بالواحشه دي بقالي كتير خالص
232,"Food was horrible, worst experience ever. Definitely will never do again. Rice taste is horrible is like rotten food & chicken never marinated. Moreover, called the restaurant to complain and they said branch manager will contact you yet he never did..."
233,المطعم حاطط اسعار وبيحاسب على اسعار تانيه، طلبت ساندوتشات بطاطس عيش فرنساوي بالموتزاريلا على الموقع ب 43 ومحاسبني الواحد ب 60 وكمان جه عيش صاج اصلا، مفيش لا مصداقيه ولا ضمير وتعاملهم كان زفت
234,مطعم سيء لابعد حد الاوردر اتأخر ساعتين وتعامل المطعم كان قمة قلة الذوق وكمان الاوردر جه غلط بعد كل ده لا انصحكم به
235,Poor quality
236,الاوردر اتأخر جدا واحنا كنا طالبينه نتسحر بيه وجه قبل الادان بربع ساعة بعد ماكلمنا الكول سنتر واتواصل مع الديلفري وحرقة دم واعصاب
237,Extremely late (IT TOOK 2 HRS) Was forced to pay more than the amount on the app Fries are stale and soda is hot
238,Changed the order as the items were not available and didn’t change the prices on the application and paid for something I didn’t receive.
239,الطماطم فاسدة لكن الفطير جميل
240,"Usually its amazing, this time the feteer sucked."
