,comment
174,الفول ليمون معصفر جه فول طحيه البطاطس جبنه رومي جه عيش بلدي و الجبنه قليله جدا البطاطس لبنه ، طعم اللبنه جبنه قريش
175,كان فيه ساندوتش فى الأوردر طعمه بايظ و رميته و بقية الأكل تعبنى و عملى تسمم
176,الorder اخد ساعتين و جه بارد و مجلد !!
177,I ordered omelet egg with pastrami and what i received is normal omelet egg without anything
178,i didn't request baladi bread!
179,Packaging was wrong for all foul sandwiches.
180,ممتاز
181,كنت طالبة ٣ فول طحينة وواحد فول معصفر ، جالى ٤ فول طحينة
182,order did not show up
183,"I orders Shami bread and I received Baladi bread for the whole order, Falafel Kiri was not stuffed with kiri but just a spread on it, the classic falafel was very salty and Foul was not seasoned as expected, order wasn’t hot even though the delivery ..."
184,The order was too late to arrive as advise it shall take only 15 mins however arrived after more than 1 hour which led that all the order was cold and was not tasty
185,سئ جدا ومش طازج وعيش بايت ومتأخر وصل بعد ساعه ونص والكيس مفتوح يعني اكيد وقع من الطيار وغالي جدا على الوضع ده واخر مره اتعامل معاهم
186,بعد ما اتصل بيا و قاللي أن مفيش حمص و غيرت حاجات في الطلب اكتشف بعد ساعة ونص أن الطلب ملغي و اطلب الرقم الي كلمني الاقيه مرفوع من الخدمة
187,Delicious food
188,the meal wasn't delivered
189,Rag3to aslan alshan at2akhr alya
190,Very disappointing
191,good
192,ساعتين عشان الاوردر ييجي
193,Promo code not applied
194,سنداويتش الطعمية تحفة بجد
195,"missing items, very cold food"
196,العيش ناشف جدااا و لا يوجد اى صوصات داخل الساندوتشات
197,الاوردر اتأخر جدا و الطعميه جاية من غير طحينة
198,special request ignored
199,The oil this time was not good
200,Wrong order price
201,Foul with egg was full of shells
202,Good
203,I ordered tomato with cheese I got tomota with shabat portions are so small by comparing with price for foul and cheese .. 7alawa b keshta sandwich is only keshta ana smell of 7alawa .. tooooo bad experience
204,"Very late delivery with cold food, first and last time"
205,الاورد اتاخر لدرجة اني كلمت المطعم و لغيته و طلبت اوردر تاني من مكان تاني من على ابلكيشن تاني
206,لغيت الاوردر بسبب التأخير عدم احترام من مطعم نهايته هتكون قريبة بسبب عدم احترام العملاء
207,الاورد متأخر و المطعم أكلمه يقولي طلع مبدئيا كده مش هقدر احكم على الاكل عشان مش هستلمه بالف هنا على المحل
208,ساندوتش بايظ
209,👍
210,"food is delicious, yet tahina should be added in tamia sandwiches"
211,Delivery price exceeds order amount
212,The delivery guy took 1 sandwich from the order
213,Overcharged for delivery much more than the application!!
214,I paid full price even after contacting the support that I should receive a discount
215,I applied a voucher with 50 EGP but when the order arrived I pay the full amount without any discount
216,they didn't deliver the order before fajr ... very very late and I didn't receive the order
