,comment
365,Perfect
366,Sandwich very small
367,الاكل المفروض قطعتين جايلي قطعة واحدة وصغيرة متكفيش فأر حتى والمفروض في بطاطس بس نسو يحطوها
368,وجبه عائليه كبيره طلبت بعض القطع سبايسي والبعض غير حار وجالي الطلب كله حار واضطريت اشتري اكل تاني من برا عشان الاطفال لان مش هياكلو الاكل الحار وكمان قولت مش عاوزه اجنحه جالي في الطلب اجنحه واحنا بنرميها مبناكلهاش بصراحه تجربتي المره دي سيئه جدا
369,excellent
370,قمر اوى 😍
371,واحد خبز غير كافي .. لم ياتي مع الاوردر مشروب .. اللطاطس قليلة جدا
372,اسوأ مرة اكل منها
373,الاكل كان غير ظازج علي غير العاده
374,الطعام جميل والطيار مهذب وسلوكه محترم وسريع والطلب اون لاين سهل ولكن عندي ملحوظه يااريت نزود الكول سلو والكاتشاب لانه قليل علي وجبه عائليه
375,small portion this time البطاطس اقل من كل مرة ال ٣ قطع صغيرين جناح و ورك و قرقوشة صدر
376,الاكل كله شكله بايت و متسخن و الفراخ كانت زفرة وطعمها وحش و طالبة الاوردر سبايسى جالى عادى
377,مكانش متبل كويس و كان عادب
378,الاكل حلوه جدا و الكميه تشبع و يكفي النضافه و حتي ابسط الاشياء مهتمين بيها و موجوده بوفره
379,Chicken Not well cooked
380,Thank you
381,مكانش في تتبيل خالص
382,Baaad
383,وحش جدا ومالح وميستهلش اللى اتدفع فيه لانه اترمى فالزباله
384,مش افضل حاجه
385,الكمية قليلة علي المبلغ وتم تعديل عدد القطع السبايسي اتبعت ٧ و ٧ انا طلبت ١٠ سبايسي و ٤ اوريجنال الصوص اتبعت ٢ شيلي واحد باربيكيو انا طلبت واحد باربيكيو واحد جبنة واحد رانش
386,مشركستويرمن جوة كويس و كان في ريحة زفاره في بعض القطع
387,food was not hot
388,"everything was horrible. cold, old, oily, the bread was at least 3 days old, disgusting... they have a big issue with quality consistency. such a shame. twister had one original piece, one spicy. it tasted funny, and was so small"
389,الاكل بارد للاسف اول مره كان سخن وكويس
390,الاكل رائع
391,الفراخ بايتة و الكولسلو حمضان تجربة رائعة
392,للأسف الفراخ بدمها وكلها زيت والارز معجن جدا
393,حلو جدا والأكل نضيف جداا
394,بعتلي الوجبة ناقصة ٣ قطع بكلم المطعم يرد بمنتهي الاستهتار ان هو اللي محضر الوجبة و متاكد من العدد و انه ملوش دعوة ، و لو انا مصمم يعوضهالي في اوردر تاني
395,الاستربس معنولة من صبح ومش سخنة وبطاطس من صبح بس فراخ فريش وجميلة
396,الفراخ كلها دم المستوى بقي وحش جدا
397,The chicken was rotten حاجه منتهي التقزز والقرف
398,الاكل وحش جدا الفراخ بايته .وبتشد .فعلا تجربة سيئة جدا
399,بجد شخصيه محترمه وذوق جدا
400,"Wrap fell apart when I opened it, but it and the rizo tasted amazing."
401,I usually like 5 Roosters but the last order I got was just awful. I ordered 1 Spicy Rizo and 2 Spicy Twister without jalapeños; what I received was 1 BBQ Rizo and 2 regular twisters that tasted like they had been microwaved and the tomato in them t...
402,تاني مره يجيلي الاوردر ردئ
403,للأسف زي اي مطعم يتشهر و يبقي سئ
404,كل تمام. وحلو ماعدا البطاطس
405,حلو
406,الفراخ مكانتش حلوه 😑
407,"Wow! I received a fresh, piping hot order, made with care! The last time I got such great food from this restaurant was when I first ordered it more than a year ago - consistent quality is key, I wish every order came in like this! Perfect crispy"
408,الاكل بارد مش سخن!
409,"this time the chicken strips were almost full of crisp and chicken skin barley one or two strips of the two boxes had actual chicken meat in them, you were never like that!"
410,قطع الفراخ كانت بايظة و معفنة حرفيا
411,2nd time i order spicy and came regular
412,Hot fast and delicious
413,اول مرة الاوردر يجى من عندهم بالشكل ده الاكل سئ جدا انا بطلب من عندهم على طول الاكل دايما جميل و رشحتهم لاهلى و اصدقائي
414,food cold
415,Missing buffalo sauce and not even replaced
416,الاكل كان وحش جدا البطاطس مجلده و الفراخ مش مستويه صح و طعمها وحش اوي اساوء تجربه بجد مقرف جدا
417,ممتااازين
418,not hot
