,comment
202,البيتزا عشان عليها خصم مرة جت من غير صوص ومرة بفراخ بايتة وطعمها وحش مع ان البيتزا فالطبيعي روعة.. انا زعلت من كده طيب انا عايزة اكل حاجة حلوة حبيتها ومكنتش اعرف ان كود الخصم هيجبهالي وحشة.. خلاص متحطوش خصم اكيد اللي عايز حاجة نضيفة هيقبل يجيبها حتى ...
203,مطعم سئ جدا جدا انصح بعدم التعامل معة
204,i oredered feteera and it came like a shawerma sandwich with an untasty chocolate.. will never repeat the experience.
205,افضلها مفرودة فى علبة و ليست مطوية كالسندوتش
206,الاوردر وصل غلط وبجد تجربة سيئة
207,البيتزا سيئة جدا ومن غير صوص باربيكيو كانت من غير طعم
208,حلو بس كمية السجق لازم تزيد .
209,Worst experience ever
210,There was no chicken in the sandwich and it didn’t taste good
211,Thieves
212,انا حرفيا جيلي منقوشة فاضية
213,الأوردر جه مقلوب ... التوصيل سيء
214,My favorite restaurant
215,"Yu guys changed the food quality, mushrooms are so bad.. like plastic! The hotdog taste..i didnt like my order at all"
216,انا طلبت واتحاسبت على زيتون زياده ومحطوش حاجة
217,الاوردر أتأخر فوق الساعة وبلغوني بتغيير في الاورد في وقت متاخر جدًا Order arrived 1 hour after expected time and they were extremely incompetent with their support
218,انا بطلبها كل يوم بس بقالها فتره مش زى الاول والنهارده حسابى بارده وفاضيه من جوه ومحروقة طعمها محروق
219,I didn’t receive the order.
220,Fries were full of oil and very soggy The sujouk was missing sauces and was half empty i was mostly eating bread
221,"Quality really went down What a disappointment It’s more like a bland cheese sandwich, there is barely any chicken Also they cut on some of the ingredients like the corn they used to put, so in summery price keeps going up & quality is going downh..."
222,طلبت حلومي و زعتر و جالي المنقوشة كلها زعتر و قطع صغيرة من الجبن عالاطراف . غالية جداا علي انها زعتر
223,Portion was not soo good for dejij special
224,حد يكلمني لو مش عاوزين اطلب من عندكم تاني مفيش مشكلة في Applications تانيه كتير حد يكلمني
225,food was cold
226,The meat is raw its not cooked
227,المنقوشة جبنة محروقة و شايطة ؟؟!!!!؟
228,I need someone to call me urgently
229,الطعم سئ للغايه
230,ساندوتش الحلوم بالزعتر الجبن الحلوم به قليله جدا مقارنة بالزعتر
231,وحش اوي الاكل ساعتين عقبال ما جيه
232,The sunk was tasteless.
233,كل حاجه سيأه
234,Kofta Special .. never gets old ❤️
235,And the food is cold
236,Perfect
237,And support
238,"order came very late , cold and burnt"
239,الاكل كان سئ جدا
240,It came spicy although it was mentioned that I wanted no spicy or hot sauce in my sandwich
241,"Mini Man'oucheh are extra mini around 2 - 5 CM, and very expensive to it's size"
242,small compare to the price
243,الدره طعمها مر و وحش جدا الجبنه قليله مع اني مزوده اضافه جبنه حلوم و دافعه فرق الخس دبلان و مخلي طعم المنقوشه مش حلوه المنقوشة مش رخيصه عشان يطلع كل المشاكل دي
244,to7fa
245,Chocolate is not Nutella and it really tastes bad
246,Special request was ifnored
247,و تم التواصل مع الفرع لتعديل الاوردر و وصل بعد ساعة و نصف
248,منقوشة جاية باردة و ناشفة و مفيش جواه تومية ولا مايونيز
249,الكميه داخل منقوشه قلت اووووي
250,الأكل بارد و طعم ساندوتش الفيلاديلفيا وحش
251,one sandwich is spoilt
252,"the food was really bad compared to other times, it also hurt my stomach"
253,الحجم صغير الطعام ناشف
254,Wrong item came instead of Djeij
255,received beef shawerma instead of chicken😡😡
256,I didn’t receive the sojouk special
257,filling was very little!!!
258,The halloumi bacon is not as nice as it always is.. very very little bacon and the halloumi tasted like mozzarella.. it was like tomatoes and mayo sandwich 😔
259,Excellent driver
260,Djeij special was overcooked
261,اوسخ مطعم فى العالم !!!!!!! طلبت الاوردر و انا فى التجمع الاول كلمنى بعد ساعة و نص اعتذر انه مش بيوصل ف المنطقة دى مع انى فى كمباوند معروف و بينى و بينه ٩ كيلو
262,Wasn’t as expected
263,Quality
264,"Zaatar labneh had no Labneh inside(i mean that they forgot to add labneh), the fajita djeij was full of cheese and little to no djeij, and wrap itself(the bread) was burnt. This is one of the places that doesn’t have consistency, one time you order a..."
265,سندوتش الكفته اللحمه فيه تكاد تكون مفيش لحمه خالص مكنش كده انا بطليه ع طول
266,العيش مهرول من غير تمويه و al taste يقرف بجد اخر مره
267,شاورما الفراخ مكنش لها اي علاقة بالشاورما، هي سندوتش قطع فراخ بس مش شاورما و منقوشة زعتر باللبنة وحشة جدا. عجين المنقوشة كان محتاج يستوي احسن من كدا او يبقى ارق
268,i always order from from there but this time the taste was not the same was very bad not as i used to eat from there as always really the taste is very very bad not as always you used to be the best restaurant in this type of food sorry is last time
269,The pizza was totally smashed as if it fell from him or was put the wrong way will delivering
270,Order is not complete
271,ناشفه وبارده جدا
272,It came spicy and with tomatoes and i wrote no spicy and no tomatoes
273,Sandwich tasted unfresh not as usual.
274,Clean food
275,البيتزا حلوة بس لي تم اضافة درة من غير ما يتم توضيح دة في الاوردر حرفيا اسوا حاجة انة متضاف درة
276,انا كاتب عايزه بدون اضافات معينة ، الموظفبن مقروش و جابو ب كل اللي مش بحبه
277,Mix cheese manouche was supposed to have extra tomato and it didn’t
278,The sandwich was full of cheese and the extra paid items were missing
279,Order is missing cheese on the zaatar maoucheh
280,The last 2 times not as usual
281,Tasteless and i mentioned without corn yet it came with corn.
282,Cheap meat and cheese quality. Sandwiches are half filled
283,فظيع بجد هو السندوتشات صغرت لكن تجنن الحقيقه
284,Asked for no garlic sauce and still got it
285,mooooot
286,من ساعة ما كلت وانا تعبانة جدا وجالي تسمم، شكرا 🙂
287,المنقوشة كانت شبه فاضية بجد والحشو قليل جدا جدا
288,Food came late & cold
289,Package was ripped and missing the coca-cola
290,وصلني الطلب متبهدل
291,الاكل قطع مصاريني
292,ياريتهم يحددو الشاورما نوعها ايه علشان انا افتكرتها سيخ
293,complaint already submitted
294,Served somehow cold
295,"The food is not good , no mozzarella at all as per our request , I’m very disappointed"
296,"Food quality is getting worse, won't order again from them."
297,مالوش طعم و الكفتة قليلة جداً
298,the restaurant canceled the order without informing me after waiting for an hour!!!
299,Good quality
300,very expensive delivery cost
301,اختيار غير موفق نهائى و الأكل بارد و الكميه قليله جدا اخر تجربببببه X
302,"This is the second time in a row within a week that I order shawarma without onions and stated that clearly in the order in English and Arabic as well, and the order came with full onions! These guys don’t wanna listen and that’s why they will loose ..."
303,"they switched to using a very low quality cheese, if it's cheese at all. Tastes like plastic, horrible"
304,"Ordered meat shawarma notes to be without onions, it came full of extra onions!! Mini pizza is rubbish and not fresh, as if you’re eating a piece of wood due to reheating after the initial bake and very spicy, wondering why a mini pizza should be th..."
305,أبطأ توصيل طلبات في كوكب الأرض
306,الاكل كان سئ جداا. كان مالح و مختلف عن الوصف و الشكل اللي محطوطين و اتأخر عن المعاد.
307,الاختيار كان اكثر من رائع والتوصيل ممتاز جدا ، شكراً للجميع
308,منتهى عدم احترام العميل أو الاهتمام بجودو الطلب بعد استلامه من المطعم و لحين وصوله للعميل. الطلب تم تسليمه و نصف ساعه المندوب بيلف بيه و المفروض اني استلمه وخدمه عملاء عبارة عن رد آلي توفيرا للنفقات. يبقى بعد كل ده نطلب من عندكم ليه(لاخدمة ولا نظافة)
309,لم يحضر باقي 200 جنيه ولم يحضر اكياس كاتشب زياده والأورد اتاخر عن الوقت المتوقع بنصف ساعه الطعام ممتاز الحةده ممتازه الاكل ساخن تفاصيل بسيطه لكنها مهمه بالنسبه للعميل وشكرا
310,سبق وجالي سندويتش فاضي قبل كده .. وكلمني مدير المطعم وبعتله صور ومتمش تعويضي !!! والمره دي اتكرر الموضوع دا في شاورمه الفراخ .. عباره عن سندويتش مخلل وبإضافة قليل جدا من قطع الفراخ الصغيره !!! لإما الطيار بياكل من السندوستش لإما المطعم هو الي كده !!!
311,المنقوشة كانت ناشفه و بتفتفت فعلا كانت سيئه
312,Didn't comply to notes as I ordered not spicy with no ketchup and mayo but the order came spicy with ketchup and mayo
313,فلادلفيا ستيك اللحمة قليلة جدا مقارنة لسعرها
314,انا بطلبها من زمان اول مره تبقى وحشه
315,طول عمري بطلب من عندكم كل يوم لاكن من شهرين طعم الاكل بقي وحش جدا و في ملح كتيرو الفراخ نشفه و اما بطلب الحلو الي هو شوكولاته و موز العيش بيجيلي ناشف حجر
316,الاكل طعموا سيء سواء المناقيش او البيتزا و لا يمت بصله للاكل اللبناني
317,literally no filling just ketchup and mayo
318,"worst customer service, wrong order took the money and didn't solve the problem"
319,The worst service and misconduct that you can have wrong data .. late order for one hour and complaint call with zero output
320,food was so bad flavourless and also the meat dough was the worse tasted like it was rotten meat
321,المنقوشه اللبنه عباره عن سندويتش لبنه دي مستحيل تكون منقوشه... وحشه جدا.
322,هوا ازاي يعني التركي محطوط فوق الفطيرة بعد متعملت
323,الاكل طعمو سئ جدا و غالى مقارنه بالجودة و الطعم
324,The food was a little salty
325,بشع .. مقرف لابعد الحدود.. الفلادلفيا مش فلاديلفيا و اللحمه الى فيها مش مستويه و مقرفه جدا
326,"i ordered extra cheese, not added the mushrooms were main ingredient also it was not frech! the sandwich was so cold and not frech by anymean!"
327,"I had asked for lettuce and it came without, for the third time Also the restaurant wasn’t answering to any phone calls"
328,مطعم سيئ واسعارة مبالغ في وبيخدع عملائة بالصور الزائفه للمنقوشات عبارة عن عينات بتخدع فيها العميل
329,المكونات قليلة جدا كأني باكل عيش حاف
330,المناقيش فاضية واحدة من غير جبنة و التانية ناشفة و عينات زعتر في الاتنين سيئة جدا
331,ج
332,اكلهم بقى سئ جدااااااااااااا بشكل مقرف ولما قلت يمكن مرة وخلاص اجرب تانى طلع برده مقرف
333,Delivery was so late.
334,Order came i correct
335,"it wasnt fresh, and it was heated in a microwave before sending it out, i expected better quality"
336,"Food was cold and really bad, don't recommend them anymore"
337,"The meat portion was too small and it was just dough and mozzarella, such a poor experience"
338,"It was an old sandwich, it looks like the put it in the microwave. It was cold and tastes very bad"
339,Degraded quality
340,"The food was delicious, came in hot and tasty. The driver was decent and fast. Thank you for this experience !"
341,"The 2 items were completely wrong , very disappointing.I received spicy minced meat Manoucha and 2 small spicy meat feteer, while I made order for Zaatar and Turkey with cheese Manoucha.I opened the sandwich at 4:30am because I was taking my sehour a..."
342,Nice
343,اكل سيئ سيئ سيئ جدا ولا يمت بصله لااكل اللبناني
344,H
345,تجربة سيئة للغاية الاكل كله كان وحش جدا برغم ان الاوردر كان كبير ومتنوع و بأجماع كل الناس ان الاكل وحش
346,انا كنت باكل عيش فاضى بالبصل والطماطم
347,"Delicious food,Philadelphia is super good"
348,Was a little saggy
349,كل حاجة حلوه الا ان الساندوتش بس مليان خضار اكتر من اللحمة شوية بالنسبة للسعر لكن كل حاجة تانية حلوه و المنيوز مافيهوش غلطة اكتر ابلكيشن بحبه 😻 والناس فيه كويسين و محترمين جدا جدا سواء اللي بيساعدوا او الطيارين 😍
350,تجربه وحشه جدااااا الشاورمه اللحمه نيه والطعم سيء البيتزا عباره عن رغيف عيش عليه شوية جبنه وتونه قليله جدا مفيش ضمير اول وآخر مره اطلب من هنا
351,يعني الشوكلاتة والموز مفيهاش موز وطعم العيش اكتر من الشوكلاتة متلحسة شكولاكة ولا ليها اي لازمة
