,comment
258,طلب الممبار ده مش ممكن يكون ممبار ... الرز محشي في جلد مش بيتقطع .. شكله اتحشى في خرطوم 😡😡😡😡😡. و الله لو بلاستيك كان اتقطع او اتمضغ اسوا خدمة تاني شكوى من ضمن طلبات الفتة اضافة جبنة .. المحل رفض يضيفها و كمية الفراخ تكون معدومة رجاء الاهتمام
259,سيء جدا
260,got me fries in the sandwich not a platter
261,تجربة سيئة اول و اخر مرة اتعامل معاهم ، طلبت الاوردر و كلمونى بعدها على طول يأكدو على العنوان و بعدها طيار الديليفرى كلمنى بعد ساعة الا ربع و اكد العنوان و قالى انو معاه الاوردر و جاى بعد ساعة الا ربع انا الكلمتو و قالى الاوردر اتلغى يا باشا من المطع...
262,delivery was too late (after 90 min) and the food was cold
263,جبت منهم بطاطس و شاورما و عجبوني جدا جبت منهم بطاطس و شاورما و عجبوني جدا
264,"Sand in the food that breaks teeth. Bad pickles and sauces. Too much vinegar and sugar in the shawerma, I mean it's not Chinese food."
265,Ik
266,طلبنا حالا بروست وشاورما الفراخ بايظه وريحتها تقرف حتي الكلب رفض ياكلها …ربنا لا يسامحكم علي اللي بتعملوه
267,الاكل جاي في كيس مطعم حمزه والاكل قليل جدا جدا
268,سئ جدا و مفيش اي مهاره في الاكل و ناشف و بارد
269,الاكل حادق جدا جدا ميتاكلش رميته
270,الطبق بالنسبه للسعر عالى اوى والكميه غير كافيه وطعم وحش وطلبت بطاطس وخبز محمص مجوش
271,الاكل طعمه سئ جدا جدا ومشككوك فيه كمان الرز اصلا مش فريش وبايت من امبارح وكمية الاكل بالنسبة للسعر قليلة جدا تجربة كلها سيئه للاسف
272,سيء جدا جدا جدا واسعار مبالغ فيها بجد فلوس اترمت على الارض
273,سيى
274,The meat shawerma was most definitely rotten I literally threw it up immediately!!!! Food qualify is beyond awful I ended up throwing the meat shawerma away!!
275,البطاطس بارده و سيئه جدا
276,Fries was drenched in oil and very slimy
277,مافيش احترام نهائي للعميل يقبل الأوراد وبعد كده يلغيه بصراحة تجربه سيئه
278,اكل ملوش طعم وجه متأخر ومر وطعمه مشكوك فيه
279,نايس
280,بشع .و كميه قليله و استرخاص في الخامات .خساره في الفلوس
281,الاوردر وصل مبهدل خالص و الرز على الشاورما مقلوبين فى بعض و مفروض انى طالبة اللارج ألى جات دى مش مكملة الصغيرة غالية جددددا
282,مجاش اصلا
283,ok
284,-
285,الاكل فيه حاجة و جالنا تسمم محتاج حد يتواصل معايا
286,Thank
287,Most of us got sick of the food it was disgusting experience
288,الفراخ المشوية كانت سيئة. و الجبنة الى على الفتة اصبحت نوع رخيص طعمه سيئ جدا. الجودة قلت جامد.
289,I didn’t received my order
290,اوحش مطعم كلت منوا ومش هتعامل مع التطبيق ده تاني
291,The taste of shesh tawouk is horrible not cooked and not grilled only bread and chicken pieces there is no pickles inside the sandwich really disappointed and the taste is disgusting
292,تم اضافة مشروم بالساندوتشات اكتر من اللحم والفراخ وده مش مذكور في المكونات ومكنش حتى فريش وكان عامل ريحة فالساندوتشات مش لطيفة
293,سئ جدا جدا
294,Food was very cold
295,All the order sent wrong they sent 4 manousha instead of 3 konafa and 1 manousha
296,الاكل جيه متاخر جدا و ساقع و طعمه مش طازج طبعا
297,الاكل بارد و سئ جدا للاسف
298,الاوردر اتاخر عن معاده والمندوب ماتصلش ولا تابع معانا والاكل وصل ساقع جدا والسندويتشات والبطاطس ناشفين وباردين .. كانت تجربة سيئة جدا
299,الاكل سئ جدا جدا ..الفراخ طعمها سئ و محروق و البطاطس مهرية زيت و الmix grill يعتبر عينات ٢ كفتة ٢ شيش اقل من ربع فرخة ب ١٥٠ جنيه!! و المنقوشة من ابشع الحاجات اللي كلتها.. تجربة سيئة جدا جدا منصحش حد يجربه
300,شاورما اللحمة ناشفة مبتتمضغش وشاورما الفراخ فراخ قليلة وتومية طعمها وحش والمناقيش شاربة زيت وطعمها يقرف
301,The order was being prepared from 3 pm till 5.30 pm !!!! Worst experience ever Never to be repeated .
302,اوحش حاجة كلتها في حياتي! الباستا سيئة والشاورما سيئة جدا جدا جدا!!
303,"The worst place you can order from! Dry sandwich, meat smells so bad Bread is old and awful Food cane cold"
304,اسوء طعميه بايته وناشفه البطاطس شاربه زيت تجربه سيئه جدا
305,The shawerma was VERY VERY VERY dry and the bread was kinda old the food was not good at all not going to order again.
306,"The taste and quality of food were very poor. I ordered an Arabian chicken shawerma meal and meat shawerma sandwich. The taste of both chicken and meat shawerma were not that good, and the meat shawerma sandwich was very very dry, with very little fi..."
307,اسوء ما يكون
308,اسوأ مكان اكلت منه … الارز مش مستوي خالص و الفراخ طعمها غريب
309,it's a very bad experience
310,Order came without fries and from 7amza restaurant
311,سىء جدا الفراخ بايته ومتسخنه واللحم من جوه اسود وشكله مقزز والكميه قليله جدا جدا اخر تعامل مع المطعم ده
312,الاوردر جع غلط و باارد و طعمه وحش كله
313,تجربة تقرف طلبت كنافة نابلسي بالجبنة مفهاش جبنة و باردة و طعمها مقرف و وقت التوصيل اتأخر و بجد اخر مرة هطلب من عندهم
314,الكنافة مفهاش جبنة اصلا و باردة و حاجة تقرف
315,اكل سئ للغايه لا يوكل انصح بعدم التجربه
316,الاكل سئ
317,Fries portion in 300 egp box is not even enough for a small child. Unacceptable
318,The restaurant called to inform me that they will cancel the baba ghanouj because of unavailability but yet i paid the full amount of the order
319,الشاورما الفراخ (عيش صاج) حلوة جداً البيتزا المرجريتا وحشة ( العجينه مش حلوة و ناشفة ، مفيش صلصة و الجبنه ملهاش طعم مميز و مش باين انها موتزاريلا)
320,Juicy And Delicious shawerma I love it and became my favourite shawerma
321,doesn’t deserve to pay such money
322,Ji hh
323,حلو اوووي
324,Portions are a joke Negresco wasn't tasty and had very little chicken in it The zinger meal tasted good but it was cold and had only 3 medium pieces + the meal had only fries that was poorly fried but 0 salads not even a garlic dip..
325,نص فرخه جيالي قد ربع الكتكوت و محجره و من غير اي اضافات و باكت البطاطس جايلي فاضي و ني اصلا و الطعم سئ جدا اسوء مطعم ممكن حد يطلب منه
326,وجع بطن حرفيا
327,الاكل جه حمضان و خدمه عملاء سيء جدا جدا
328,الشاورما وحشة سواء فراخ او لحمة جافة و العيش بايت
329,السعر ازيد من سعر المنيوز وضعف وقت التوصيل والطلب خاطيء والاكل سيء
330,Taste not good in meat shawerma
