,comment
218,"1st Time I made order from the Store was Perfect & Right Order, From here The Menus sorry for saying it was my 1st time to order from the app & the Order was Wring as when I choose The Araby Meat Shawerma It wasn’t right Spicy so the order came to me..."
219,Delivery time was double what was advertised. Food was mediocre. Not recommended
220,very bad taste
221,"Service wasn’t amazing. Food tasted really good, got the worst diarrhea the morning after."
222,V
223,The order came very cold
224,Ordered a shawarma sandwich and added fries … the fries was placed inside the sandwich !!! Customer support was helpless about resolving that … hence the one star
225,الوجبه مكانتش spicy و الاكل مش زي كل مره خالص و السلطه متبهدله و ميطها واقعه جوا الكيس
226,The chicken was black not white chicken. The sandwich and fries was very cold and tasteless after i waited 65 minutes for this order instead of 35 minutes. The fries portion was so small
227,👍
228,الاكل بارد جدا وصغير جدا مقارنة بالسعر
229,It was good but small
230,بارد للمره الثانيه و البطاطس مش مطبوخة كويس
231,الأكل بارد
