,comment
202,waw waw waw best of the best really tasty food
203,الاكل حلو جدا بس الصوص ممكن يزيد شوية حيبقي اجمل شكرا ليكم
204,fast delivery the food was awesome best restaurant ever
205,Best quality and taste thanks and keep on
206,بشع بجد اوحش سوشي اكلته ف حياتي يع 🤢 🤢🤢🤢🤢🤢🤢🤢🤢🤢
207,احسن أكل بجدددددد مفيش زي كدة حلاوة 🍗🍗🍗🍗
208,التغليف سيئ الصويا واقعة على العلبة ورولز السوشي بتفك والحاجات المقلية مش مقرمشة خالص
209,It’s amazing sushi I don’t like sushi before until I eats from your restaurant 😋😋😋
210,Perfect sushi I had tasted everrrrrrr🤤🤤🤤
211,"The perfect sushi I had tasted ever , Keep on"
212,perfect variety of combo 16 mix ❤️❤️❤️❤️❤️❤️❤️❤️😘
213,احسن أكل و السي فود باستا بجد روعة يستحق التجربة
214,soooo beautiful food and tasty and the sauces was perfect 🥰
215,اتأخر شوية بس الاكل كان كفيل انه ينسيني التأخير طعم رائع
216,best of the best 💯 quality and packaging and fast delivery
217,حطلب المرة الجاية نودلز بجد خطيرة و الصوص فيها رائع و كمية كويسه
218,شكرا جدا ليكم بجد الاكل طعمه تحفة بس زودوا الكمية شوية ..
219,please at next time put extra sauces thanks 😊
220,wow 👏 to7faaaaa thanks and keep on like this
221,❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️
222,food quality and quantity is so good 👍 ❤️❤️❤️
223,السوشى كان ساقع جدا و كان مفتفت و كل ما امسك واحدة تفك من بعضها
224,"Not bad, need some experience to go up but its okay ……………………………"
225,great value of money 🌹❤️🌹thanks for your service
226,خدمة العملاء رائعين حلو مشكلتي و الاكل وصل تمام جدا
227,best of the best 👌 wow 👏 Bravoooo ❤️❤️❤️❤️❤️
228,good taste good quantity good price fast delivery
229,so great thanks for you will order again sure
230,food was sooooo delicious and arrived fast
231,تحفة الاكل جميل جدا جدا و طعمه رائع اكيد حطلب تاني
232,السوشي اكتر من رائع والتغليف ممتاز جدا شكرا ♥️
233,الاكل اتأخر جدااا .. وصل بعد ساعه ونص .. و حقيقى الاكل لا يستحق تمنه نهائى
234,الاكل جاى منغير اى صوص .. تجربه غاية فالسوء
235,the food wasn't just not freshly made. it was inedible and expired !!!! i had to throw it all away.
236,Very cold الاكل جاى ساقع اوى و مش ماسك نفسه خالص كل ما امسك واحدة تفك
237,"bas portions, tastless, worst Asian food ever"
238,pasta is good and also the noodles but you can increase the sauce a little bit
239,بصراحة المرة اللي فاتت احلي بس عمةما الاكل حلو مرسي ليكم
240,really nice and tasty and fast delivery go on
241,تاني مرة اطلب منكم و الاكل يجي حلو و بسرعة شكرا
242,الاكل حلو قووووي بس ياريت تزودوا الكمية شوية كمان اكيد حطلب تاني
243,customer service is helpful they solve my problem so fast thanks
244,salmon is really good and the sauce is nice the pasta is good also
245,اكل جميل جدا تحسه بيتي و الصوصات مظبوطة شكرا
246,best taste really i love it so fresh and nice portion
247,الاكل جميل جدا و فريش و وصل سخن تحفة بجد .. ياريت الاستمرارية
248,انا عايزة اعمل شكوى لو سمحت علشان أنا جالي تسمم بسبب الأكل 🙂
249,Food was good Delivered on time Fresh food One issue: There was no soy sauce/raddish/ wasabi/ tissues/ chopsticks
250,The food was fresh which is important for suchi
251,أكل بارد مالح ملهوش طعم تجربة فاشلة ولن تتقرر
252,so fast the quality is very good so fresh food
253,please next time add extra souces with the order .. thanks
254,رائع بجد و وصل بسرعة و سخن حطلب تاني اكيد
255,second time i order from you and the same quality go on
256,delivery came fast the food was good i like it
257,اختيار ممتاز و اكل رائع و كمية محترمة شكرا انا حطلب تاني اكيد
258,اكل لذيذ جدا و فريش و نظيف و باكينج محترم شكرا ليكم بجد
259,packing and taste and fast delivery really good choice
260,so perfect taste and big quantity VS price thanks
261,الكمية مناسبة للسعر و الاكل جميل طعما و الديلفري محترم
262,food quality amazing and so fresh i love it
263,خدمة عملاء علي اعلي مستوي محترمين جدا و الاكل تحفه الصراحة
264,soo fast delivery amazing taste perfect packing
265,thanks a lot really best sushi and soooo fresh
266,تحفه يجنن تسلم ايديكوا
267,الاكل طعمه حلو والكولتى ممتازه و اهتمو بالاوردر جدا
268,الكولتي جميله جدا و وصل سخن استمروا اكيد مش اخر تعامل
269,الاكل كان تحفه بجد و وصل بسرعه و طعمه مميز و مختلف
270,تعامل محترم جدا و الاكل كان طعمه حلو جدا
271,احسن سوشي كلته بجدا و الاكل وصل فرش و في المعاد شكرا جداا
272,الاكل كان حلو جدا وصل بسرعه وفرش مش هتكون اخر مره
273,Good Quality sushi and Fast delivery ❤️.
274,Small
275,Fast delivery and the food was hot and fresh
276,حلو جداا وصل بسرعه و كان فرش وبجد تحفه جداا
277,الاكل فرش جدااا و اكيد مش اخر تعامل التجربه حلوه اوي و مناسبه للسعر
278,تجربه ممتازه جداا و الاكل طعمه مميز عن اي مطعم تاني
279,الاكل كان حلو جدا و وصل بسرعه و كان فرش و مش اخر تعامل اكيد
280,الاكل كان حلو اوي و تجربه احب اكررها تاني
281,حقيقي الاكل كويس جدا وفريش وتجربه ممتازه جدا
282,الطلب غير الطلبته
283,الاكل سيئ جدا جدا جدا جدا جدا والتجربه وحشه انصح اني اي حد ميجربش المكان ده فعلا هيبقا فلوسك بتترمي في الأرض الطعم وحش جدا الاكل الي جه غير المطلوب ربنا يعوض عليا في فلوسي وحسبي الله ونعم الوكيل فيهم
284,الاكل مش لا يترقي ان يكون سوشي .. لو بتقرأ الكومنت ده شوف مطعم تاني و المطعم مش بيدي الطيار العنوان و الطيار يكلمك 50 مرة عشان يوصل و تجربة سيئة عموما
285,Amazing🤩
286,الاكل كويس جدا والكوالتيً كويسه جدا تجربه ممتازه
287,بجد تجربه كويسه جدا جدا والاكل ممتاز وفريش
288,One of the best times I ate suchi. So fresh and delicious. Highly recommended 👍. Great presentation.
289,best quality best packing high recommended
290,Best sushi I ate long time ago really recommended
291,"Order arrived very quickly, delivery guy was nice, food was nice, definitely would re-order"
292,حلو و طعم الاكل فريش جدا و نظيف و تغليف ممتاز
293,من احسن الاماكن في مستوي الاكل و سرعة التوصيل
294,best food the customer service for solve my remarks
295,sooooo fast and good packing and good food
296,رائع بس يا ريت الصوصات تزيد شوية بس في المجمل حلو
297,تحفة بصراحة كوالتي عالية و سعر مناسب و سرعة
298,best Noodles ever thanks a lot for the fast delivery
299,جميل جدا وصل سخن و سريع ارجو الاستمرارية
300,Fish and rice not fresh. tastes like cheap supermarket sushi. the 32 combo has very little fish and too much bad crab. Def. not worth 400+.
301,food was not fresh and had a very bad smell
302,Salmon and rice were not fresh
303,Very very very Delicious😋 Very very tasty 👅
304,سيء جدا جدا و بلغتهم بكده
305,Very delicious 😋 I would have appreciated some spicy mayo or something but cool
306,Not as expected and 22 combo was not great
307,تجربة رائعة اول مرة اطلب و اكيد مش اخر مرة
308,السالمون كان فريش جدا و طعمة حلو بس ممكن اعرف ايه الصوص اللي عليه
309,المكرونة تعطمها ملوش حل و الصوص رائع بس ياريت تزودوا الكمية شوية
310,وصل بسرعة و شكرا خدمة العملاء لحل مشكلتي ناس محترمين جدا
311,very tasty food so fresh and fast delivery
312,الاكل جميل بس ياريت يكون الحشو اكثر و شكرا ليكم
313,السالمون كان رائع و فريش جدا و خدمة العملاء محترمين جدا
314,الكرانشي جمبري جامد جدا جدا و الصوص اللي معاه تحفة
315,المكرونة كانت رائعة و الصوص مختلف روووعة و وصل بسرعة
316,shrimp tempura hosso is so good also noodles very tasty
317,fast fast delivery food so fresh and good
