,comment
190,اقسم بالله اكتر مطعم في اسكندريه مظلوم مفيش اي حاجه عندهم وحش مجرب كذا حاجه عمرها ما خيشيت اي وقت ناس ذوق ومطعم كله ناس كلها ناس راقيه فعلا اللي مجربش اكله فايتو كتير
191,محروق
192,حلو جدا جدا
193,منتهي قلة الزوق ساعتين ونص عشان الطلب ييجي
194,جيد
195,ممتاز جداً
196,الأكل عموماً حلو جدا المشكلة أن الاوردر طبيعي بيكون معاه على الأقل ارز والصورة فيها ارز وبطاطس لكن وصل نص فرخة وعيش بس
197,ماشاء الله كله كويس
198,انا طالب فوتوتشيني جابو مكرونة فرن مكانها مالهاش معالم وصوص مش حلو ومشروم ني مش مستوي بصراحة ميصحش والله
199,اول مره الفراخ تجيلي منهم نيه
200,it took 2 hours to get the food
201,الفراخ حلوه المببار كان وحش جدا
202,الملوخيه سيئة جدا جدا جدا
203,جميل بس معظم الكيلو المشكل كفتة
204,الاوردر كان خاطئ وتصرف الدعم الفني غير لائق
205,المرة دي نص الكباب كان محروق مع اني دايما بجيب بيكون تمام بس المرة دي مش حلو خالص
206,طاجن السي فود مبقاش حلو ولا بيحطو في سي فود كله بصل وخضره وسمك
207,تم طلب فرخة ونصف مخلية زفرة جدا لاتصلح للاكل
208,Bread wasn’t as good
209,مكرونة صوص ابيض بمشروم وصلت بدون بمشروم. تواصلت مع المطعم و كان التعامل غير جيد في تركى على السماعه فتره طويلة جدا و لما طلبت كنوع من ارضاء العميل تعديل المكرونه ل بنا تم رفض الطلب و الالتزام باالاوردر و ده كان رد المطعم و رد دعم المنيوز بردوا..
210,the taste was so bad
211,ياريت لو يقرأوا الملحوظات مرة على سبيل التغيير!
212,الأكل موصلش الفلوس ادفعت من خسابي؟؟؟
213,مطعم جيد
214,الاوردر وصل متاخر جدا والاكل تلج مشكبه في دليفري استلم الاوردر وروح اتغدي واستحمي وجالي متاخر ساعتين زياده شكراا
215,السائق محترم و سريع
216,السلطة وحشة
217,May be food need cooked as well but all in all am in love with menus and abo rawia
218,لذيذ
219,المشاوي كلها عشرة على عشرة بس السلطات قليلة طقم واحد على كيلو و ثلث!
220,الفرخة صغيرة وكانت اطرافها محروقة مش.مشوية
221,كل مره بطلب لازم اكتب تعليق عن جمال الاكل و سرعه التوصيل و بجد الاكل نضيف جدا و الكميه حلوه اوي ❤️ بجد شكرا اوي ❤️❤️ انا مش بطلب اوردرات في الابلكيشن كله غير ابوراويه ❤️
222,مميز
223,مركونه
224,عدد السلطات اختلف عن المرات السابقة العدد قل 2ق
225,Shrimp kofta & Grilled chicken were so good 🤤
226,رائع جدا واكل محترم
227,Very very good
228,طاجن فراخ بالبطاطس مش مستوي و في دم
229,المشويات محتاجه سلطات
230,وقت التحضير والتوصيل طويل جدا، اخر اوردر تجاوز ساعتين. وده بيخلينا منطلبش وقت ما نكون مستعجلين.
231,الأكل سئ جدا
232,araf
233,الاوردر كان ممتاز امبارح بصراحة
234,تحفة تحفة تحفة
235,i had a very small half fried chicken that was overcooked and dry
236,شوربة السي فود سيئة جدا
237,جودة الفراخ سيئة جدا
238,good
239,سيء جدا
240,الفراخ كانت ناشفة جدا
241,الفراخ زفرة شوية
242,تمام
243,الكباب غير طازج
244,Driver was so rude and aggressive! That’s really a bad image to your company.
245,تحفه اوي بجد من اجمل المشاوي في اسكندريه و احسن اسعار ❤️
246,الفراخ كان فيها اجزاء فيه طعم زفارة غريب اوي كانها بايظة او محطوطة على سمك زفر، كانت بشعة و طعمها مريب جدا
247,كل مرة اطلب سلطات يحطو توميه هل التومية بتتاكل مع الكفتة واللحوم المشوية والمكرونة حمضانة للاسف اخر مرة اطلب من ابو راوية لازم الواحد يروح عندهم ويكون ادامهم علشان ينفذو اوردرهم
248,طاجن الارز سئ جدا و ناشف
249,كله ممتاز وحلو
250,السلطات قليلة الكفتة تحفة
251,الفراخ نيه خالص كلها احمر من جوه
252,Comment ignored completely
253,الفرخه صغيره جداا
254,طالبة مكرونة الفريدو فيتوتشيني جالي مكرونة بن عليها فلفل و فراخ وشوربة بيضا ولا في مكرونة الفريدو ولا مشروم ولا وايت صوص!!!
255,the driver did not return the change
256,سئ جدا
257,الرز والممبار حلوين أوي بس المكرونة بالمشروم كانت بايظة ومكنش فيها مشروم أصلاً وكان فيها دودة يا ريت لو تاخدوا بالكوا من نضافة الحاجة وكله يكون مستوى واحد مش حاجات كويسة وحاجات بجد بشعة
258,الفراخ كان طعمها مش احسن حاجه
259,تحفه اوي احلي اكل بجد شكرا انكم فتحتوا توصيل محرم بك ❤️
260,الانتركوت سئ جدا جدا زفر و ريحته وحشة اوى و بيشد بشع مع ان ف المطعم مبيكونش كده بس واضح ان اللى طالع دليفرى بيكون اى كلام
261,I got sick after eating it
262,انا طالبة ارز باللحن يجيلي ارز بالفراخ !!! ايه ده بجد هو بيحط اللي عنده في البرام و خلاص !!
263,ممتازة
264,اكل سىء جدآ..واول مره اشوف البط بيتحمر فى الزيت...تجربه مؤلمه ولن تتكرر
265,كل الاكل ناقص سوا
266,الدلفرى فوق الممتاز قمه في الزورق يا ريت كلهم كده. في تطور واضح في مستوى الخدمه. شكرا المينيو
267,ممتاز ونضيف والكفتة هايلة بجد شكرا
268,رائع
269,The order delivered without salads
270,الفراخ المشوية ممتازة والبانيه طري وفي نفس الوقت كرانشي من بره الاكل كله الصراحه هايل والسلاطات كتير ومتنوعه
271,التوصيل سيء
272,الطعم بجد تحفه وبوصي الناس كلها تطلب الوجبه دي ومن المطعم ده .. ملحوظه بس ياريت نكتب ان الوجبه دي معاها رز وسلطه وعيش لان ده مش متوضح في المنيو .. ثانيا ياريت يتم تقليل عدد العيش اللي مع الوجبه حتي لا يتم رميه يكفي ٣ ارغفه بدلا من ٤ ..وشكرا جدا ليكم
273,شوربه الكريمه مش حلوه.. بس الفراخ المشوية حلوه جدا
274,Bad اكل حمضان وفيه اكل كويس فانصحك متاخديش المخاطرة وتجربي
275,ملهاش طعم تماماً
276,الفراخ المشويه كانت تتبيبتها و جوده الشوي بتاعتها احسن لكن الان اصبحت سيئة جدا و السلطات بقت بليلة و اسوأ جدا من الاول
277,المحشي و الشوربة ضاني و مكنتش طلباهم ضاني
278,السلطة عجبتني اوي و تاستي الفراخ المشوية حلوة برضه بس مفيش رز و العيش معحبنيش 😊✌️
279,ورق العنب حامض و سئ جدا جدا ، جوده الاكل مش بتتحسن للاسف
280,حضرتك اللحمة كانت مش مستوية كويس ورحتها وحشة والحمام محروقة
281,very bad experience I don't recommend it for anyone it's a waste of money
282,جامد
283,الاكل سئ جدا مش مطعم أشك أن دا يكون مطعم ياريتني شوفت التعليقات عليه قبل ما اطلب فلوسي راحت علي الارض وعلي الدكاترة
284,الفرخة صغيرة جدا
285,الاوردر كان شيش طاووق والصورة شيش على الأسياخ ولما وصل لقيته صدور مشوية منهم اثنين بعظم والباقي مخلي!!!
286,الفرخه كان كلها دم ومش مستوايه
287,فيه واحد اسمه احمد نبيل قاعد يحط تقييمات كدابه خلي بالكم يجماعه المطعم سئ جدا ولما كلمته ان الفراخ كان فيها مشكله ولا اهتم وعملي بلوك فخلي بالكم علشان متنخدعوش
288,محنرم جدا واسلوبه راقي
289,الفرخه بدون عظام صغيره جداا وشكلها مجمد حوالي كيلو
290,الاكل بيجي بارد منصحش حد يطلب منه ولما تواصلت مع المطعم موضحش حاجه خالص ولا عبرني
291,محترم وسريع جدا ووصل العنوان مظبوط بدون الاتصال او التوهان
292,تجربه سيئه جدا و الاوردر وصل بعد ساعتين من الطلب
293,ممتاز جداً ابوراوية
294,السلطات بايتة وطعمها متغير وسيئة والفراخ الشيش كانت رائعة زمان جت المرة دي سيئة جدا وناشفة
295,جالي تسمم من الاكل و تعبت جدا ، حقيقي منكم لله
296,الاكل مش نضيف و جالي تسمم منه ، منكم لله
297,ليه مش بتوصلوا محرم بك؟! ياريت لو تفتحوا التوصيل لمحرم بك
298,كنت طالب نص فرخة الطلب وصللي من غير رز
299,الفرخه جايه بارده اوي ومش متبله وطعمها مش حلو خالص
300,مكرونه وحشه جدا ومكوناتها ناقصه منصحش حد يجيب مكرونات من عنده والمشويات اوقات حلوه واوقات تانيه وحشه مش احسن مطعم بصراحه
301,Very nice and clean
302,الاكل ناشف جدا جدا واتسخن كذا مره
303,الله يكرمكم
304,لم يكن الأفضل
305,النظافه الطعم كله سيء
306,الكبدة سيئة جدا جدا جدا
307,حلو
308,الفراخ زفرة جدا بس الباقي كله كويس
309,the food was reallly very very bad
310,طلبت لوالدتي امبارح من الapplication لأنها ست كبيرة ومريضة برام رز معمر وحمامة. اتصلوا بية خدمة العملاء من الapp قالوا إن ابو راوية بلغهم إنهم حيتأخروا ساعة زيادة. أفاجأ بعد كدة إن والدتي تقولي إن الأكل جي محروق بالكامل ومعرفتش تاكله منه أي حاجة. وهي...
311,المكرونة كانت بايظة طعم البولونيز حمضان و بايظ
312,The food is ok but the restaurant was so slow to release the food
313,الاكل بايظ و ريحته صعبه جدا
314,وحشة وحشة اول مرة تجي كدا باردة جداا و محروقة و ناشفة الفراخ
315,Really bad
316,الكباب سيء و بيشد
317,سيء
318,انا طالب من الاربعه ع اساس يوصل ع الفطار وصل متاخر و باارد و كمان مالح
319,اولا الطيار بيتعامل بأسلوب سئ وجاي يقولي انجز استناني لحد ما اجي عشان انا مش هستني انا زيي زيك عايز افطر. دا اولا ثانيا الاكل جاي بارد كأنه طالع من التلاجه ما عدا الملوخيه الي سخنه وطعم الفراخ حقيقي خساره فيه الفلوس
320,الاكل اتاخر جدا المكرونه سيئه و الملوخيه سيئه جدا
321,السلطات كلها حمضانه .. عدم امانه فووق الوصف حقيقى كان افضل ما تجيبوهاش من اصله لكن تبعتوا سلطات حمضانه غي احر اوردر قبل رمضان 👎🏻👎🏻👎🏻
322,اسوء بطاطس بدوقها بحياتي
323,المكرونة النجرسكو فيها طعم غريب الجبنة الي فيها بايظة
324,الفرخه كانت محروقه
325,طعمها حلو جدا والعيش كافي بس اتمني ان السلطات العلبة تبقا مليانه عن كدا بس حقيقي عاش استمروا علي كدا
326,The soup was awful
327,Not the same quality
328,الحمام المحشي مقرف اوي الارز اللي جواه
329,I saw couple of negative reviews but honestly I go to the place and they provide best food and best service so I ordered mix beef and bram rice and both were beyond amazing rice is a bit small but full of beef
330,الاكل سيء حسبي الله ونعم الوكيل فيكم الفراخ بايته ومجلده الممبار مجلد وحتى العيش بايت وسيء منكم لله
331,السلطه قليله و نقصه كتير
332,الرز مش مستوي فالممبار و الكمون زياااده و المحشي ورق العنب وحش جدا و السلطات مش حلوه حتي الطحينه
333,إدارة مرنة و محترفة . براڤو يا ريس
334,الفراخ ناشفه مش جوسي و صغيره جدا
335,المكرونه بشعه جدا طعم اللحمه غريب والمحشى حمضان .. حسبنا الله ونعم الوكيل انا عندى بيبى بيرضع عمره شهر فضل ممغص طول الليل 🙌🏻😭
336,الفراخ المشوية سيئة جداً عن تجربة اكثر من مرة
337,Burned
338,أسوء حمام اكلته في حياتي
339,الفراخ المشوية مش سخنة!!! فيا ترى إتشوت من إمتى!! و ياريت لو حد يقرا الملاحظات!
340,عشان محدش يضحك عليه زيي النجرسكو عندهم غالية فشخ عاملة 60 جنيه وطعمها وحش بطريقة بشعة وحجمها اد كف الايد حرفيا اكلتها واتعشيت بعدها عادي احلي نصب والله منصحش أبدا بالمطعم النصاب ده وربنا ينتقم منهم ميستاهلش 1 حتي
341,الكفتة سيئة جدا علطول بطلب منهم بجد انهاردة بشعة و عبارة عن دهنة و لونها ابيض و طعمها وحش جدا جدا جدا
342,"I have order before with offer from Aborawya and it was great taste and portion, this time the portion is not like the last one, also it came without any garnish, just plain meat, I was really disappointed this time"
343,اللحمه في الطواجن عجوزه بتمضغ كتير جدا المفروض يتم تسويتها جبدا
344,الفراخ وصلت محروقة و المخلل كان بايظ و لما كلمتهم محدش اهتم خالص للعلم دي اول مره تحصل معايا و كان اكلهم ممتاز قبل كده بس انا اتصدمت فيهم المره دي و مش هطلب منهم تاني ابدا
345,Driver’s attitude was so aggressive.
346,رهيب
347,مش بطال بس الاول كان احلي
348,وحش جدا والاكل بارد والمكرونة حجمها صغير جدا
349,اوردر ممتاز
350,الاكل جه بارد كانه طالع من التلاجه وسئ جدااا
351,الاكل زى الزفت ولما اشتكيت للمطعم أتكلم بمنتهى قلة الذوق ورفض تعديل الاوردر مطعم زبالة
352,بجد بيرفكت شكلي هطلب بعد كده منكم كتير🫶🏻🤍
353,boneless chicken يعنى من غير عضم و مرتين يجى الاوردر غلط و المرة دى كلمت بتاع الدليفرى و سامعه و هو بيأكد عليهم و مفيش فايدة برضو، انتو بتاكلو الناس على مزاجكم يعنى، ده غير الطعم العادى او اقل من العادى. أخر مرة اطلب من المكان الزبالة ده
354,تحفة
355,Veg soup was the worst ever ever soup i didn’t feel its even safe to eat Chicken is normal
356,الاكل جميل و الديليڤري سئ مكنش راضي يطلع الاكل عشان سلم و اما سألته عن سنه قال ٤٧ و اما ملقاش بديل طلع و اكتشفت انه عيل صغير
357,Very bad call centre and terrible delivery
358,رهيب😋😋😋
359,رهيب😋😋😋😋
360,الشوربه كلها مسكوبه داخل الكيس
361,حلو جدا المشويات و الفراخ تتبيلتها جميلة الممبار بس مش ذوقي لكن بشكل عام حلو
362,The grilled chicken was missing a wing!
363,الاكل وحش المكان دا صفر على الشمال جنب بلبع و نفس اسعاره طلبت فرخة مشوية و مكرونة الفريدو فوديتشينى الفراخ : مش مش واخدة حقها عالفحم كأنها معمولة فى المكنة و جت باردة المكرونة : طلبت فيدونشينى جت بينا الصوص ماية و ملوش طعم لو اى محل بيتزا بلدى هيعم...
364,Molokhia was really watery and lacked flavor
365,الاكل كله وحش ومش اول مره بس هتكون اخر مره
366,شغلكم حلو ونظيف ليه بقى لغيتو الفراخ المشوية من المنيو؟؟!!!!!!
367,Koko
368,تعبان
369,اول اوردرين كانوا كويسين جدا تالت اوردر الكفته جت مسلوقه مش مشويه اغرب كفته شوفتها في حياتي الكفته المسلوقه بتاعتكم دي
370,من احسن اماكن المشويات في اسكندرية
371,Bad and The Order Came incomplete And I Will Write Bad Review On Menus
372,مجترم جدا
373,روعة
374,Mobile
375,الانتركوت حادقه جدا جدا وللاسف مأكلناش وخدمه العملاء عندهم سيئه
376,Not well done
377,الاكل سخن والتغليف رائح لو كانت الفراخ معاه ارز كان هيبقى تحفة
378,كمية الكفتة غير كافية ،لكن الطعم حلو
379,شكراً جداً على النظافه والطعم الجميل بجد احسن تجربة في عالم المشويات في اسكندريه ❤️
380,Order missing 1 item ( rice )
381,رهيب😋😋
382,🤙🏻
383,حلو جداً
384,خدمه رائعه جدااااااا وشكرا❤️
385,تتبيلة الفراخ كانت وحشه جدا والملح زيادة بطريقه غير منطقية
386,The driver is. Very respectful he is from the most perfect ones
387,1
388,The delivery was super fast
389,الفراخ ملهاش اي طعم ولا ملح ابدا
390,Very good.
391,الفراخ كانت لسة من جوا بمبي وفيها حتت بدمها. الطرب كان كله دهن والممبار كان ناشف.
392,على غير العادة طلبت فرحة مخلية مشوية للأسف زفرة جدا ، وريحتها صعبة اوى
393,الفراخ المشوية حلوه جداً
394,Vg
395,حجم الفراخ صغير بيحطوا سلطة بمزاجهم مش زى ما طلبت فى الاوردر
