,comment
384,طلبت لوتس ميلك شيك لقيت فيه شعراية وفي سواد في اخر الكب و طعمه لبن بس بدون لوتس وكلمتهم بدلهولي بواحد تاني المعلقه فيها حشرة وبرده في سواد ف الكويتية مش فاهمه مصدره دي عفانة ولا ايه !!!! تجربة بشعة مش هتكرر ٣ ساعات ضاعوا على قر ف
385,تجربة مقرفة
386,Ana kont talba elnharda lotus tagen bs galy souse lono 8areeb w ma7tot 3leh biscuit me4 lotus ma7tot no3 8areeb w elta3m me4 27san 7aga
387,"G.O.A.T of desserts in Cairo, Recommended ❤️"
388,I did not receive the order yet
389,Worst experience ever. The waffel was burnt.. the sauces were missing
390,Tohfaa
391,كل حاجة جميله وتحفه وطعمها جميل
392,"the best desserts ever, please keep this quality 🙏"
393,شوكو جيل مالوش حل طعم خطييييييير بوكس شوكو جيل ❤️❤️❤️❤️❤️❤️
394,شوكو جيل تحفه بالطعم بحب المولتن كيك نوتيلا من عندهم
395,جميل جدا وميرسي على الخدمة الممتازة ❤️❤️
396,❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️😍😍😍😍😍😍😍😍 المعاملة جميلة شكرا على الاكل الجميل 😍😍😍😍😍
397,حاجة جميلة بصراحة تسلم ايدكون ميرسي جداً ❤️❤️❤️
398,"The best restaurant ever, excellent taste, good luck always❤️❤️🍫🍫🍨"
399,الكمية قليلة جدا جدا قصاد السعر
400,very very delicious
401,"Molten cake is so bad.. cake is not chocolate , icecream came melted and very little"
402,خطييييير وهااااايل 😍😍😍😍😍😍😍
403,صوص الطاجن قليل اوييي
404,The ice cream it’s was missing you didn’t put it with the order
405,احسن وافل في الدنيا 👍👍👍👍❤️❤️❤️ واحسن مني بان كيك في الدنيا❤️❤️❤️💪👍 واحسن ملك شيك اوريو دقتها ❤️❤️👍
406,بجنن بجد من ارطيب المطاعم يلي اكلت منها 😍😍😍❤️❤️❤️
407,الطيار يا ريت يجي هوا علطول زوق
408,They forgot an item i paid for and they didn’t even call to say sorry or send it again.. they lost a loyal customer
409,الكريب مش حلو خالص للاسف رفيع جدا ولازق في الورق
410,ياريت لو في حجم أكبر حتى لو أغلى شوية
411,It's amazing fabulous super delicious but the portion is little for the price
412,gamed
413,Awesome i have to say good buy for dip&dip I wish prices don’t rise than that its just ok like this One thing the mango juice is typical to smoothie mango need to improve smoothies
414,.
415,El akl gamed awy thank you
416,love the waffle and the pancakes very yummy 😋
417,Thanks for this good waffel
418,the best in the town❤️❤️❤️❤️❤️❤️
419,"the crepe was cold but still very tasty, i loved it"
420,جيد
421,مش زي ما كنت متوقع عادي جدا جدا ،
422,الوافل شبه ني و طري و بارد و طلبته عليه كيوي و أناناس جايلي عليه عنب بدل الكيوي و الايس كريم الفانيليا طعمه كارف حاجة و محطوط ف كوباية تقريبا مش نضيفة و باين فيه شوائب .. اول و آخر اوردر بجد
423,الشنطة صغيرة كانوا الغراض محطوطين فوق بعض مع العلم هيك شغلات لازم يكون في ع الاقل قاعدة يقعد عليها الصحون بس ع الاقل الشوكلاتة او الكريمة مو تكون معبية الدنية غير هيك الطعمة بتجنن والكمية كثير منيحة
424,العصير كان سئ جدا
425,حقيقب احسن و اجمد شوكو .. الصراحه نضاف جدا و التغليف و الكوالتي ١٠/١٠
426,الأكل تحفة و الكريب و الحشو تحفه تحفة ..اللوتس كاب محتاج بس يزيد اللوتس شوية
427,والله شي لذيذ كتير والشوكولا او الكريب طعمه كتير حلو الله يوسع عليكم ،💙💙💙💙
428,الحاجة تحفة بجد تسلم ايديكم المستوي دايما ثابت و حاجة الروعة❤️❤️❤️❤️
429,تحفة بس نتقل الصوص شوية
430,H
431,انا ساكنة جمب المطعم، لقيت السواق في الgps رايح مكان تاني خالص بعيد عني، اتصلت بيه، قاللي معلش اصل معايا ٣ أوردرات، قولتله يابني دانا جمب المطعم، قاللي معلش اصل معايا ٣ أوردرات.. إتأخر ساعة حرفياً مش مجازاً، ولما وصل لقيته بيديني أوردر مطعم تاني انا ...
432,مكان جميل جدا وعطول نفس الطعم والجودة 😍😍😍😍
433,مش اول مرة اجرب الاكل و الاوردر كالعادة كان تحفة و غرقان شوكولاتة تسلم اديكم 🤩
434,"it was nice, but to be honest the ice cream was too much and there wasn't enough chocolate."
435,بجد يعني كاتبين عدد القطع اكتر من للي وصلنا...دا وصل عينات ميدفعش فيهم المبلغ دا ابدا تجربه وحشه جداا
436,كويس بس غالي علي كميه كنت متوقع حجم اكبر من كده
437,المنتج بمكوناته تختلف عن المكتوب
438,"Other than the delivery being late due to bad route planning, their products are fresh and delicious."
439,الاوردر طلع سيء جدا اخر مره هعمل اوردر من عندكوا
440,الخدمه ممتازه والاكل تحفه
441,طلبت وافل و بان كيك و جالي نزله معويه انا و ابني لا انصح بشراءه
442,حلو اوى
443,This was my first order from them في المجمل جامد ♥️
444,اسوأ مكان واسوأ خدمه وكل حاجه سيئه الاكل بارد الوردر ميعاده بيختلف بعد ما بنطلب وكمان اتأخر بعد الميعاد ال اتغير والاكل كان بارد
445,حاجات روعة وابداع وفن بالأكل الحلو موفقين 🤍🤍🤍🤍
446,المولتن كيك كانت ساقعه ومحروقه وطعمها اسوء حاجه تجربة مش هكررها تاني ابد
447,بس الاكل طلع حاجات قليلة خالص
448,الاكل تحفه
449,ماشاء الله حاجة حلوة اوي و رول الشوكوجيل طعمو تحفة ❤️❤️❤️❤️
450,كتير طيب شي روعا كلشي حلو من عندن شكرن الكن
451,انا اول مره اطلب الحاجه طعمها حلو اوي بس بجد انا مش عارفه هو الطاجن بيبقي فاضي كده ولا انا اللي وصلني ده كده
452,كل مرة احلى من المرة يلي فاتت تسلم اديكو بجد 😍😍😍😍😍😍😍
453,✌🏻✌🏻✌🏻✌🏻✌🏻✨✨✨✌🏻✌🏻❤️❤️❤️❤️❤️✌🏻✌🏻✌🏻✌🏻✌🏻✌🏻✌🏻✌🏻✌🏻✌🏻Super delicious
454,الله ينور الطعم حلو جدا والغيفت كريب عظمة على عظمة 🤤
455,حااجه تحفه جربت من عندكم رول الشوكوجيل غرقناااوشوكلاتاا
456,حاجة حلوة ونشالله مع التقدم للأفضل تسلم اديكون
457,دا مصباح علاء الدين مش بوكس فعلاً هاييل بجد تسلم ايديكم 😍😍😍
458,هو حلو لكن شوية العجين اللي بحطهم دول ميستحقوش السعر الغالي ده اسعار اووووفر زياده عن اللزوم ياريت يا يهدي السعر يا يزود الكميه
459,الخامات رديئة جدا جدا
460,افضل محل حلويات في مصر
461,سئ جدا اسؤ تجربة مولتن كيك لوتس وحشة جدا
462,اداء مميز ومنتجات ولا احلا كل حاجة ادمان موفقين ❤️❤️❤️
463,ده جامد والاحلى من كده خدمة العملاء بيكلمو حضرتك بعد كل اوردر ❤️ Perfect 👌🏻✨
464,من احلى الاماكن يلي طلبت منها والاسعار رخيصة بنسبة لطعم تسلم ايديكون 😍😍😍😍😍
465,يا جماعه حاجه هايله بجد انا حرفيا اول مره يمر عليا محل زي دا بس لو قريبيين علا الهرم شويه احنا مننزل شبرا عشانكم تسلم اديكم
466,حاجه حلوة اوي ماشاء الله السوشي جميل اوي وخفيف 😍
467,كتير حول وطعم روعا جربنة اول مرا ورح نجرب مرا تاني وتالتي 🥰🥰🥰🥰
468,Wonderful🌹😍😍😍😍😍😍😍❤️😍😍😍😍😍😍❤️
469,غالي جدا بالنسبه للجوده و الاوردر ناقص و سيي فلوس علي الارض و صوص اللوتس سيي جدا مش لوتس اصلا
470,بقي دافعين فوق ال ٢٠٠ جنية و في الآخر دا يجي الصوص مدلوق منغير غطا
471,الوافل جميل و وصل في وقت مناسب و التعامل محترم جدا
472,من اجمل البان كيك والوافل اللي اكلتها في حياتي رائع
473,amazing ❤️❤️😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍
474,كل مرة اتفاجئ بطعم احلى واحلى وتعامل بجد حلوو 😍😍😍😍🥲
475,جربنا رول الشوكوجيل كااان تحفه بجد اول محل بشربرا بيعمل حاجات طعمها حلو زيكوو بس لازم تنزلو زلابيا وكنافه
476,ناس في قامة الاحترام و الديزرت بتعهم راوعة جدا جدا سعيد جدا بتعامل معهم
477,مكان تحفة بجد تسلم ايديكم والمنتجات حلوة 😍😍😍 🌹🌹
478,مكان تحفة بجد والمنتجات ادمان😍😍 والتعامل سكرة ❤️
479,بسم الله ماشاء الله كل حاجة حلوة وأسعار مناسبة مع التقدم للأفضل ان شاءالله
480,تحفة الفيتوتشيني كريب خطير هو والسوشي كريب 😍
481,الكمية و الجودة و الطعم اقل بكتيييييييييير اوى من السعر و ال packing وضيع لا يتناسب ابدا مع القيمة المدفوعة، لا انصح بيه
482,مجاش اصلا
483,حلو جدا
484,بجد جاااامد اووووي طعم حلو جدا و جربت عرض دلعني و مولتن كيك و طاجن النوتيلا و كلهم احلي من بعضهم و مش هتكون اخر مرة اتعامل معاكم 🤍
485,الطعم حلو بس كنت طالبة مولتن كيك جتلي صغيرة جدااا ومن غير ايس كريم مع انها غالية ومكتوب ان معاها ايس كريم المفروض وكنت طالبة شوت وايت تشوكلت جالي حبة اقل من فنجان القهوة!! وعصير ليمون نعناع جالي ليمون بس مش ضايفين نعناع الأسعار غالية مقابل الكمية
486,مطعم سيئ وصلني الطاجن محرووووق وحاطين عليه ع الوش شوية شوكلاته عشان ما يبانش الحرق فعلا مطعم سيئ جدا اخر تجربه من عنده
487,One of the worst experience. Overrated. High cost with low value.
488,Recomended 🥰
489,The portions are extremely small for the price and i just felt that it tasted really bad tbh. I wont be ordering it ever again
490,ماشاءالله الحاجة حلوة جدا الوافل طعمه حلو جدا مع صوص الوايت و الفواكه حاجة تحفه بجد تسلم ايديكم❤️❤️❤️❤️
491,شكرا
492,اوحش مولتن اكلتو فحياتي ممكن نقول علية اي حاجة الا انو يكون مولتن
493,عايزين منتجات جديدة 🤩 صوص الفستق مثلا .. الله يوفقكم
494,البراونيز ولا هيا محصله كيكه مكتمه ولا هيا براونيز حاجه كده متتاكلش ومفيش اي صوص شكولاته خالص وطلبت اضافة اناناس جالي خوخ
495,اسواء مطعم جبت منه علي الابليكشن
496,سيء جدا وطعمه الكوكيز سيء والتشوكلاط طعمه وحش ومش نوتيلا
497,حاجه تحفه تسلم ايديكم بجد علا الأكل الحلو والتعامل الروعه
498,كل حاجة تحفة والشكل لوحدو روعة تسلم ايديكو
499,مشاء الله حاجه جميله انا جربت بوكس ال شوكوجيل كان جميل جدا وجربت شوكوجيل كريب بردو كان جميل بصراحا والاكل نضيف والخامت نفسها مش مسترخصين فيها ربنا يكرمهم بصراحا حاجه جميله♥️♥️♥️
500,Delicious taste and the best. I wish u all success and respect ❤️🙏🏻
501,حاجة حلوة اوي تسلم ايديكم عرض الخير تحفة بجد😍😍 بالتوفيق 🌹
502,بسم الله ماشاء الله طعم ولا اروع من كدا
503,تسلم اديكون المكان الوحيد يلي النوتيلا عندو نوتيلا بجد
504,Portions are very small
505,بوكس شوكوجيل حاجة فوق الوصف ، keep going
506,الحاجة مش وحشة اوي بس مش حلوة بردو وماتستحقش السعر دا بصراحة. انا طلبت فيتوتشيني كريب ووصلني عليه ايس كريم ليمون بدل الفانيليا طبعا دا بوظ الطعم تماما فاتصلت بالمطعم بلغتهم ومكانش فيه اي رد فعل. عموما مانصحش بيه.
507,I did not receive the order! I called the restaurant at 3:30 AM they said it will arrive shortly. Horrible
508,good experience and it not expensive at all
509,تحفة .. لكن التوصيل تأخر شوي الرجاء الاعتناء بالديلفري عشان المنتجات جميلة
510,الحقيقه الطعم كان سئ جدا جدا البانكيك كلهم تحس انها محروقه ومفيش عليها شيكولاته وتقريبا مقطعين موزه وفراولتين بس
511,بسم الله ماشاء الله الله يزيد ويبارك بالتوفيق والنجاح
512,حاجات ولا اروع مكان ادمان الشوكولاة 😍❤️❤️❤️🍫
513,الف مبروك الاافتتاح الجديد احنا انبسطنا اوي الشغل رائع جدا والنظافة والمعاملة تجنن
514,حاجة حلوة تسلم ايديكم التوفيق والنجاح عأقبال أفرع تانية
515,بصراحة تحفة سلمت ايداديكم حاجة ولا اروع وبرضو شيااكة بلاوردر ❤️✨
516,Tuhfaaaaa Bgd Kol mara batlob bykun ahla w ahlaaa 🥰
517,ماشاء الله مكان بيجنن وطعم حلوو جدا حتى اسعار بتاعون مناسبة الله ينور لجميع ويباركل لهم جميعااً❤️❤️❤️👌🏻
518,كل مرة نفس المتوقع واحلا .….. شكراً بجد ❤️
519,كل اوردار تحفة اكثر من يلي قبله ... ماشالله عليكم
520,ممتاز جدا مستنين فرع مدينة نصر بأسرع وقت
521,Well-served desserts 😋 Worth the price
522,Very poor taste &un professional behavior &deliver wrong order
523,both smoothies were all spilled when we received them
524,الرول تحفة بجد الحجم ممتاز كلنا منو تنين والتيست عالي جداً بجد شكراً اتمنى تستمرو بالمستوى ده
525,بجد تحفة وكل حاجة فريش و المعاملة حلوة جدا ❤️
526,ده اكلووو جاامد جداااا 😍😍😍 ويلي بيتكلم غير كده بيكون كذاب نظافة وطعم وكل حاجة ربنا يباركلهم 👌🏻🤍
527,المطعم اكلو حلو جدا تسلم ايديكو والمعاملة حلوة اوي ❤❤❤❤❤
528,اسوأ مكان في الدنيا الكيك ناشف والصوص قليل ما يستاهلش اللي ادفع فيه بجد!!
529,Cappuccino عبارة عن كيس جاهز مفضيينه It was disgusting!🤮 But the cream puffs cup is amazing ❤️👌
530,"perfect, delicious and high quality one of the best pastry shops ever in shoubra"
531,وحش جدا و حرامية و سعر غالى و طعم وحش و حجم صغير و مش بيستخدم خامات نضيفة للاسف دفعت فلوس فالارض
532,وحش جدا والوافل جاي بارد والطعم مش حلو
533,Lutis like a water and the cup ver bad
534,الاكل حلو جداا وكريب شوكوجيل تحفة احلى حاجة كلتها من فترة طويلة وطاجن نويتلا جميل برضة
535,تسلم أيديكم شئ تحفة بجد والبكينغ حلوو ❤️❤️ 🌹
536,اكثر من رائع الطعم جميل والباكينغ تحفة تسلم ايديكم ❤️❤️
537,Wonderful packaging
538,طالبة سوشى وبان كيك جالى كيك بالشوكولاتة حاجة اخر قلت زوق بجد
539,Please be more careful next time while delivering. The molten cake had most of its lotus sauce on the outside as it was damaged during delivery. It was still delicious though so that was fine by me.
540,لكن الاوردر حلو اوي
541,عرض المولتن كيك و طاجن النوتيلا و الكريم بافس تحفة بجد فريش جدا و كواليتي الشيكولاتة عالي جدا و الايس كريم فانيلا رهيب بجد ❤️❤️
542,الوافل بالشكولاته حقيقي حلو جدا و صابح و سعره مناسب جدا و التغليف تحففففه اللاتيه وصل بارد شوية بس حجمة كان كويس جدا هو بس الاوردر اتاخر شوية بس حلو جدا و اكيد هطلب منهم تاني❤️
543,المولتن و طاجن النوتيلا تحفة بجد الكواليتي عالي جدا❤️
544,من افضل محلات الشوكولا و الوافل يلي جربتها . نصيحة للجميع بجد
