,comment
153,فرع سيتي ستارز اكتوبر. قفل.. وفاتح في فاملي مول
154,"We tried a couple pasta dishes and the cannelloni and they were very bad!! The star mint drink, the fish sticks and onion rings were good and so were the sauces.The fried fillet sandwich was fine. The portions are alright but they should reconsider ..."
155,الأحجام فعلا كبيرة لكن الأكل ملوش طعم... و الخدمة في رمضان سيئة جدا.. و حتى في خارج رمضان مرة كنا بنشتكي من ريحة سجاير قوية و بدل ما يقول إن دي منطقة تدخين مثلا راح قايلنا مش شايف حد بيدخن و هما كانوا في الترابيزة اللي ورانا على طول
156,سبكترا فرع المنتزه في اسكندرية . جميل جدا والمعاملة كويسة هو مقارنة بفروع لقاهرة أحسن في طعم الاكل والمكان.
157,جربته النهاردةً اول جبت عرض كنت انا واخويا قولنا نجرب كل حاجة المهم الشوربة في الاول بتاعت المشروم كانت حلوةً مكنتش سخنة اوي بس تمام مبحبش الحاجة السخنة بعد كداً نزل الكريك سالد كانت شغالة يعني وكان فيهحاجة كداً side dish كان فيها chicken مكنش ح...
158,"Best Service and tasty food, big portions and freshly cooked, We had the Combo meal, I had great time with family, thank you Spectra elTagamo3"
159,اول مره اروح و اجربه من كام سنه طلعت اشاعه ان المطعم مش نضيف و اكله مش نضيف و نفسي اتقفلت منه و مكنتش عايزه اروح امبارح قررت اجرب و روحت فرع سيتي ستارز ... اولا من و انا داخله المكان و انا مبسوطه الديكور هناك classic و مريح للاعصاب جدا و المنيو عنده...
160,"The restaurant is the best in serving a huge plate with affordable price, but most of the food is tasteless."
161,Careless delivery Junked taste Very cold stuff
162,لولا انى اتعزمت مكنتش فكرت ادخله بعد اخر تجربة .. من سيئ لأسوء .. مهو يا تحافظوا على سمعتكم وترجعوا زى ما حبيناكم يا اما اقفلوا نهاءي او الادارة تتغير الاكل بقا بشع
163,Spectra shake is awesome
164,I ordered a New York meat Steak is the worst meat steak i ever had. Quality of the Spectra is deteriorating .
165,Bad food quality in comparison to the price ... i really hope that they improve it abit more.
166,I requested club s. in the morning but they rejected my delivery order because it's less than 100 EGP!!!!!!! Bad experience????????
167,امبارح ٧ يوليو قررت اروح سبيكترا الشجرة لانه فعلا كان واحشنى جدا واختارت كالعاده هيكورى شيكن طبقى المفضل مع السوسية والبطاطس واتصدمت من الطعم اول ما جه الاكل حسيت من الريحة فى حاجه غلط جيت ادوق السوسية وحش جدا واكن فى حاجه حمضانه علطول الولد جه سألنى...
168,Not the best burger but good pasta and chicken fillet.
