,comment
182,food is always frsh and hot. i order grilled chicken at midnight and still fresh and hot.👏👏
183,طلبت اوردر بقالي ساعتين و لسه ماوصلش خدمه التوصيل سيئه جدا
184,It was very delicious
185,الساندوتش فاضي والكبيبه الحشو مش حلو
186,الاكل وصل بارد
187,حلو فشخ
188,Fast fresh
189,حلو بس ممكن يكون احلي والكول سلو بره الساندوش
190,The order originally went to maadi branch for some reason then they called me after it was prepared and said oh my bad we will call the other branch to prepare it and deliver it for you and it proceeded to take like 2 hours or more to arrive and when...
191,من اسوأ المطاعم علي مستوى الطعم والحجم .تجربة لن تتكرر. رميت الاورد في الزيالة
192,من اسوأ المحلات والوجبات اللي اكلتها في حياتى سواء علي مستوى المذاق أو الحجم .عالم حرفيا معندهاش ذرة ضمير .الاكل كله اترمى .لا انصح بهذا المحل خسارة فيه اكل فلوس
193,الاوردر وصل غلط
194,Came 40 minutes late and it was terrible and cold
195,الفراخ زفرة جدا وسيئة للغاية
196,شوكولاته كانت شبه مش موجوده
197,تجربة بشعة، ساعتين عشان الاوردر يوصل ومفيش دعم في برنامج معفن دا المطعم قرف ، ووصل بارد وعينات حرفيا وسعر غالي، وحاولت اتواصل مع برنامج مغيش اصلا دعم خالص، وانا اللي لازم اتواصل نع مطعم المهزا واعمل كل حاجة، تجربة مقرفة وطلبات احسن منكوا واخر تعامل
198,الشورما لحمه زفره
199,اسوء فتة شاورما أكلتها مفيش عيش محمص الشاورما ملسوعة وريحتها محروقة
200,It was okay
201,"I want to thank the master chief when I had a complaint on the order I received, he brought me much better order he made it by himself"
202,حلو
203,👍
204,عرض المخمخة لو حد ميت جوع يطلبه علطول واذا قلتو لهم بدون مخلل يزودون لكم الثوم رهيبين صراحة
205,حسبي الله ونعم الوكيل أنا من ساعة ما كلت الساندويتش وانا برجع وتعبانة جدا
206,و الاكل جالي بارد جدا بعد اكتر من ساعه و نصف
207,السلام عليكم ورحمة الله وبركاته الأكل عمره ما كان أسوأ من كده، الفراخ محروقة من بره وناية من جوه، والرز مش مستوي خالص، يعني كنتوا بتعملوا أكل حلو قبل كده.. إيه اللي حصل؟
208,high value &small portions
209,We got food poisoning
210,زفت
211,ربع الفرخة صغير جدا
212,الاكل جه متلج والتواصل معاهم صعب و خدمة العملاء متناقضين
213,2 hours delivery time
214,حاجه فاخر من الاخر
215,الاكل كان متأخر بطريقه بشعه اكتر من ساعه تأخير والاكل طبعا وصل بارد ومجلد والشلطه بايشه ومتتاكلش
216,الاوردر ما جاش و سحبتوا الفلوس و المطعم مش بيرد و حاجه تقرف
217,بعد ساعة و نص مستلمتش الاوردر و الدليفري بيقولي اجي بعد الفجر كمان خدمة العملاء ( مونيكا ) حد قليلة الذوق و مش بترد عالشات كمان
218,انا مجاليش الاوردر اصلا
219,I did not get order and paid for it
220,الاكل جه في ٣ سعات و محدش اتواصل معايا طلبو من الساعه وحده و لحد دلوقتي مجاش كده هزار وربنا
221,Late delivery
222,الاكل رائع المندوب غير محترف علي الإطلاق
223,مقدر جداً جداً إن فيه ضغط وإننا قبل الفطار، لكن جيت عايز أضيف ع الأوردر اترفض، الأوردر مطلوب من حوالي الساعة أربعة جه بعد المغرب بحوالي ربع ساعة، وكمان مش متاح ألغي الأوردر! معنديش مشكلة في كل دا قد ما عدم التنسيق بيني وبين الأبلكيشن والمطعم
224,دائما اجمل أكل لكن المندوبين بجد غير احترافيين علي الإطلاق دايما مش عارفين العنوان ودايما يطلبو إرسال اللوكيشن ع الواتس اب مع انه موجود علي الابليكشن وبيتصلو مش اقل من ٣ مرات ويتصل يسأل علي العنوان اللي هو أصلا مكتوب عنده بالتفصيل
225,كدابين و حراميه و اكلهم وحش محدش يطلب منهم!!!!!! حطيت واحد بس علشان مفيش 0 -111000000/10
226,الشاورما اللحمة مليانة دهون وفيها كمية طحينة كتير لدرجة الساندونش جاي مهري ده غير ان الخبز مش طازة
227,الاكل اتأخر جالي بعد المغرب ب ساعه و الكمية قليلة
228,جه متأخر ساعه
229,"The worst experience ever! The chicken was clearly cooked hours earlier, dry and tasteless, with little rice particles on it—even though the order didn’t include rice. The salad was expired and smelled awful, completely inedible. Extremely disappoint..."
230,الاكل وحش جدا وجاي مقلوب علي بعضه !!
231,Very baaaad
232,تحفه زي كل مرة
233,الطعم وحش جدا و الفلافل ملهاش طعم
234,cold food
235,Sambosa ket3a?
236,Very very very bad quality
237,The order was delivered to a wrong building and I had to go and take it
238,البطاطس والفلافل الاتنين الطعم سئ جداااااااااااااااااااااااااا
239,الدليفري أتأخر أوي والأكل كان برد وكمان خدمة العملاء مش بيجله المشاكل ومش اول مره ده يحصل
240,اسوء خدمه توصيل شوفتها فى حياتى الاكل موصلش اصلا و دافع فيزا
241,الطلب وصل بعد ساعة ونص
242,خالي من اضافاتي والبريدينج سئ ومش ماسك
243,Cold
244,زي الزفت الفراخ ناشفه جدا ومالهاش طعم والشوربهةحاطين فراخ فيها عليها شطه
245,الاكل كان بارد جدا
246,Very late delivery The food arrived very cold and packaging was wet
247,تم تجاهل الملاحظة المرفقة مع الاوردر بدون تواصل
248,Food was good Delivery was super late!
249,All sandwiches tasted like cardboard (because of the packaging). The fries had many black spots on them. The sauce included in the bag is horrendous. Just completely disgusting.
250,الاكل وصل ناقص وزفر جدااا وريحته بعدها بربع ساعة وحشه جدا
251,Worst order i did from abou anas ever
252,بارده ومعجنه واخر قرف
253,the delivery arrived late
254,رهيب يعطيكم العافية
255,delivery guy got me wrong order
256,Very late order and didn't follow the special request
257,الشاورما كانت قطع صغيره محروقه وطعمها سئ جدا الكريب كان حلو جدا
258,احلي فتة شاورما في الكون
259,اتاخر اوى اوى اوى
260,ذيادة في الضريبة المضافة عن التطبيق بمقدار ٢٧ جنيه
261,شوربة الفراخ بالكريمة مفيهاش مشروم فيها شرائح غريبة مش مفهوم دى ايه بالظبط بس هى مش مشروم .. فتة الشاورما المكس ب ٢٠٧ جنيه وهى متسواش اكتر من ١٠٠ جنيه .. كمية الشاورما مش مناسبة ابدا للسعر لا الشاورما ولا الرز .
262,Too much tomeya
263,الاكل كان في شعرايه و البطاطس معجنه و عيش الشاورما معجن و ساندوتش الشاورما السوري تلات ارباعه فاااااضي
264,It took more than two hours to receive the order and the order was cold Got only one tomya for the 2 sandwiches which is not happened before
265,The worst restaurant and it is the last time to order from it
266,"Cold, less portion, than supposed to be for a Large."
267,الاكل بيجي بارد حتى لو طلبت في وقت مفيش فيه ضغط
268,"Food was cold, paper wrapping stuck to the bread."
269,شاورما اللحم كانت تحتوي علي دهن و كنت كاتبه طلب ان يكون بدون دهن
270,هو طعمه حلو بس كان بارد
271,الاكل بارد
272,the food wasn’t hot
273,سيء
274,طالب اوردر الساعة اتنين الفجر جايلي بعدها بازيد من ساعة رغم ان المحل على بعد خمس دقايق بالعربية و اتصل بيهم يقولي في ضغط. ضغط الساعة اتنين الفجر! الاكل جاي اكنه بايت مش بارد بس. مش اول مرة يجي بارد كدة
275,H
276,"order supposed to contain fries, yet it had a coleslaw instead"
277,انا كاتب بدون مخلل وانا مبعرفش اكل وفيه مخلل ومحطوط برضو
278,Excellent taste good delivery and portions are very well
279,الرز طعمه وحش جداااااا و الكرسبي ناشف جدا وًحتي الشاورمه غالبا بايته
280,Ok
281,جالي نزلة معوية من الاكل
282,was very cold
283,متأخر ع طول
284,سئ جدا والتوميه بلا طعم
285,اكل متلج ومزيت
286,الاكل مكانش سخن
287,Was very cold
288,وقت التوصيل أكثر من ساعة ونص والأكل جه بارد
289,وحش جدا والعيش ناشف وبايت حاجه اخر قرف
290,Meat shawerma sandwich was almost empty! Streps rolls taste was not good
291,the messiest packaging I've ever seen
292,"1- Chicken strips sandwich could’ve been better 2- Garlic sauce is so tasty 3- Shawarma meat is so tasty, and has a lot of juice 4- Chicken strips (in El Mazaj Offer) is crunchy"
293,"The food took 2 hours to arrive, the cs of the restaurant hung up the phone on me when i called and they ignored my specific request for no pickles"
294,و طلبتة spicy جالي عادي و الاكل كان بارد
295,و طلبت تعديل على السلطة و محصلش
296,"Very good quality, service and fast delivery"
297,Temperature: food wasn’t warm
298,الاوردر زى الخرا و السندوتشات بارده جدا و الشاورما بايته اساسا و حاجة فى منتهى الخراااااا حسبي الله و نعم الوكيل
299,المفروض الاوردر شورما لحمة و واحدة فراخ الاتنين جم فراخ
300,الاكل حادق وسبايسي والكمية غير مناسبة السعر وطعم الاكل
301,الكميه ضغيره جدا علي الحجم الكبير والاوردر جي مقلوب كده
302,الاكل كويس لكن الكميه فى السندوتشات قليله
303,Very bad taste
304,الاوردر جاء متأخر جدا
305,This was the worst delivery experience i ever had! The food came after an hour and half! Chicken shawerma fattah was cold and tastes really bad.
306,كميه شاورما الفراخ والفراخ الكريسبي قليله
307,"There is no quality control or order timing follow-up The food quality is bad, burnt and cold"
308,Special request not fulfilled
309,محتوش الاضفات الي طلبتها
310,مش فاهمه ليه ضريبه 50ج وانا دافعه توصيل انا مش قاعده ف المطعم اتقو الله
311,باعتين ٣ علب ثوميه اعمل بيهم ايه
312,نوعيه الفراخ سيئه
313,didn't receive anything
314,طلبت عرض الشاورما فراخ مع سندويتش بطاطس وحطيت ملحوظة إني عايزة إضافة دبس رمان على الشاورما. جالي سندويتشين شاورما فراخ مع بطاطس مع دبس رمان
315,كل حاجه زي الفل ♥️♥️♥️ شكرا للاداره والتوصيل والمطبخ بصراحه الاوردر تحفه والكل يستاهل بونص على اللوحه دي🫶♥️ من اول الشيف لحد الكول سنتر اللي كلمني لحد المندوب قمه ف الاحترام وان شاء الله مش آخر تعامل 🤍
316,سندوتشات واحد فاضي سلطه فقط و اللحمه سيئه
317,انا قلتلهم من غير تومية بردو جاببوه بيه
318,الاكل واصل بارد جدا
