,comment
303,السندوتش جاي ناقص نص مكوناته شريحة لحمة وعليها جبنة وبس .. اسوا تجربة من ويليز ومفيش شكاوى في المنيوز
304,Very bad handling of orders by the branch. A terrible experience
305,Kn
306,مختلف عن المطعم تقريبا عشان فيه خصم
307,order arrived very late and food was cold. Fries was horrible
308,"Hello. This burger is basically meat, sauce, onions and the bread! Other than I specifically wrote to NOT FORGET THE LETTUCE NOR TOMATOES, they are also included in the marketed picture and in the description (at least the lettuce). This is not the f..."
309,Ranchy chicken is the worst thing you can ever taste
310,didn't get the order
311,الطعم سيئ واللحم محروق اول مرة بطلب وبيجي سيئ هيك
312,"Offers are insane food is great, new favorite"
313,Cold due to late delivery
314,حلو جامد ، بس تحس انك بتاكل لحمة مفرومة مش برجر
315,Cold food
316,البصل طعمه مش حلوكتير اوى وليه طعم.اوفر كده وحلقات البصل الطبقة اللى عليه معجنه ومفكوكه ولحم البرجر نفسه مقطع مش قطعه لا فكه من بعضها كأنها لحمه مفرومه مش برجر
317,El soda gaya sokhna awy bs
318,الاكل بايت و بارد
319,Worst delivery ever
320,not juicy as before
321,الاكل لم يأتي
322,🔥
323,الأكل لما وصل كان بارد والسواق لقيته بيقو انه فضلنى انا ع اوردر تانى كان معاه وجالى انا الاول مع ان الاوردر التانى كان جايله الريكويست بتاعه قبليا (غالبا بيقول كدة عشان اديله اكرامية بس ده اسلوب وحش جدا لطلبها) ولما سألته هو ازاى بياخد اكتر من طلب م...
324,Bread not fresh. Patty too thin for the bread
325,onions was smells very bad
326,العيش مكنش احسن حاجة يعتبر مفرول
327,العيش يلي معمول فيه البرجر قديم وناشف
328,order came late
329,الاوردر مان وحش جدا انا بطلب علطول الساندوتش ده المره دى طعمه وحش جدا البرجر نفسه طعمه غريب و العيش بايت و بيفرول بجد بشع و الساندوتش بارد و زى ما يكون بقاله ساعه
330,البرجر محرووق!!
331,delicious burger sandwiche 😋
332,the sandwich and fries were cold and soggy
333,بس البطاطس محتاجين يشتغلو عليها
334,"Not significant , good price , sandwich quality is average"
335,The fries and the sandwich weren’t hot
336,الاوردر اتأخر اوي
337,Thanks for responding and dealing with the problem
338,الاكل كان بارد وسيء والبطاطس باردة و وحشة جدا ومجلدة غير انه قعد كتير اوي على ما وصل
339,Disgusting the worst burger I ever ate it was rotten inside
340,تأخير التوصيل و الاكل كان بارد
341,Always as expected. Very good quality according to the prices. One of the best burgers you could taste in this level.
342,everything was more than perfect q11
343,food was good but the driver's behavior was bad the order coasted 300.45 so I gave him 301 to give him all his rights then he treats me bad for doing that get this driver out of elmenuse
344,Fries is very bad
