,comment
170,فى شعر فى الحمام
171,Finally the order came perfectly! الحمد لله 🤲🏻🤲🏻🤲🏻
172,كمية قليلة
173,"Unfortunately, the soup and the mixed sliced salad were missing!!!! حسبي الله و نعم الوكيل!!!!"
174,بارد و جي متأخره
175,فراخ تقرف ومش مستويه
176,ok good but the quantity very loww
177,مستلمتش الاوردر !!! ازاي يعني كاتبين اني استلمت و سحبتوا الفلوس
178,So bad won’t order again from this one
179,"Bread was not fresh and I ended up throwing it all, moloukhia and cream soup was awful, kebab and kofta quantities was so so small compared to other grill shops."
180,Unfortunately the food was delivered AFTER MAGHRIB at 6:30!!!!! حسبي الله و نعمة الوكيل !!!!
181,اول واخر مره سئ جدا جدا جدا لا طعم ولا ريحه واكل بارد جدا ولا حرام فيه الفلوس قسم بالله
182,Thank you Abou Shakra for the good food
183,Uneven cuts of Greasy chicken pane
184,البانية بايظ
185,مدانيش الباقي
186,"the mix appetizer portion is toooo small, I believe this was not the large the chicken liver taste was not good and full of oil"
187,Everything was good
188,الاوردر مجاش و كاتبين انه جه قبل الفطار
189,مطعم غير محترم و وجبات سيئة و صغيرة و تغليف رخيص و خدمة ما بعد البيع معدومة و لا يبالوا بالحفاظ علي مستوي الجودة او ارضاء العملاء 👎👎👎
190,كمية الفراخ صغيرة جدا لا يستاهل أبدا الفلوس
191,الاوردر مجاش ايه قلت الزوق دي
192,Very tiny portion and the chicken was dray and oily and slightly butnt
193,الوجبة جت من غير الأرز و باردة جدا و طعمها تحت العادي
194,"an item was cancelled, and I didn't get the refund as I paid with a visa"
195,الاوردر جالي بالمنظر ده، حسبي الله ونعم الوكيل والناس صايمه
196,الأكل سيء جدا جدا، الأكل واصل بارد ومحروق وكله اترمي، الدهان احسن منهم مليون مره
197,الأكل فرمضان سيء جدا ، بارد ومحروق وطقم اسواء ما يكن ، آخر مره هعمل أوردر منهم، الدهان احسن مليون مره
198,طلبته انه يوصل عالفطار وصلني بعد الفطار بساعه
199,Food came after iftar by 30 minutes and it didn’t taste good at all and was cold
200,العيش الزياده لم يصل
201,كمية قليلة وصل بارد جدا
202,"Order arrived very late. The Courrier took a longer route for no reason. Stopped at the middle, claiming he was fixing the motorcycle. I received 4 sandwiches instead of 5!!!?"
203,رائع افضل شوي
204,طحينة مو موجودة كمية قليلة
205,Very small thin pigeon
206,The most stingy restaurant in Cairo. Not good taste to most of the items and very small portions.
207,food was cold
208,.
209,The food was very cold
210,I asked for a well done kababb it came half cooked!
211,الارز في كل الوجبات كان سيئ جدا، والممبار سيئ جدا جدا والمشكل كنت طالب تلت اللي جي تقريبا ربع كيلو
212,Very low amount of protein
213,الاكل جه بارد
214,ناقص السلطه المكتوبه في الوجبه
215,فعلا الاكل جالي بسرعة وسخن وطعمه حلو تعليقي الوحيد أن السلطة كانت حادقة غير كده تمام
216,طالبه اسكالوب مع مكرونه جى رز مش مكرونه
217,مظهر كان غير لائق والاكل جه بارد والتغليف مفتوح وجاء بعد موعد الاستلام الاساسي بساعه كامله التوسيع الاهتمام بمظهر التيار وقص اظافره
218,Kept the high quality although there was an offer and thats not common nowadays in other restaurants which they reduce quality when there is an offer applied.
219,صدور الفراخ كانت عاوزه تستوي كويس جدا كان لسه ناقصه صور وطعم البهارات بتاعه التتبيله مش حلوه
220,كل شيء ممتاز، شكرا جزيلا
221,Its just piece of chicken without anything with it ..!!!
222,Nit a fair deal at all
223,السندويشات بارده ليه كده انا دايما بتعامل معاكم
224,كله تمام
225,فوق الممناز كل شيء شكرا جزيلا
226,good offers
227,سئ جداً
228,مليون مره نطلب شرائح رفيعه ويتم التواصل هاتفيآ مع المطعم عن طريق الكول سنتر لتنفيذ الملاحظه دون أي استجابه وتيجي شرائح تخينه غير مستويه اصلآ
229,Was late
230,الشاورما مكانتش في عيش بلدي زي ما انتم كاتبين كانت في عيش فينو وصلتني في عيش فينو مش بلدي.
231,طلبت وجبه شبش جاتلي وجبه صدور فراخ مشويه ولما كلمتهم قالوا الابلكيشن هو الي غلطان وبعتلنا كده ... الوجبه بشعه بارده سيئه مفيش طعم كأنه اكل بايت مفيش معلقه ولا شوكه ولا منديل ... مطعم سيئ جدا
232,The chicken need to be thinner and more well done الفراخ محتاجة تكون ارفع ومستوية اكتر
233,Order arrived after 2 hours and super cold Requested to return and refund Thank you for the wonderful experience
234,اسوا طلب اطلبه من محل مشويات الطعم والكميه والتغليف بجد تجربه مش هتتكرر تاني لو ببلاش
235,الساندويتشات اللي وصلت كانت غير الصورة المحطوطة خالص ساندويتش فينو صغير جدا أد صباعي ازاي يعني دي مش وجبة دي فلوس اترمت في الارض
236,الفراخ مكنتش مستويه و كان فيها دم
237,the veal escalope pane was amazing 🤩
238,اسوأ حواوشي كلته في حياتي كله بصل و حشو اللحمة ضعيف جدا زيه زي ابو ١٥ جنيه الشعبي بجد عيب رغيف زي ده يطلع من عند ابو شقرة كنت متوقع حاجة تانية خالص و رامي جنبه شوية بطاطس مجلدين كأني جايب اكل من محل فول و طعمية اخره ٥٠ جنيه بالمستوي ده
239,بعت ١ لسان عصفور و ارز زياده و هو المفروض ٢ لسان عصفور عشان هما وجبتين
240,كل حاجه حلوة
241,بارد جدااا
242,Food was disgusting the steak was very bad I even got stomach pain the whole day
243,Didn’t receive the cream caramel.
244,الاوردر جاي ناقص فيه اتنين شوربة مش موجودين
245,الطلب ناقص شوربة اللسان عصفور
246,Vegetables were awful
247,Order missing my sandwich
248,"No fork for the meal or a spoon for the soup, they assume you have a spoon in your pocket"
249,didn't arrive
250,everything was great
251,عايزين الـ mini box يتوفر على التطبيق الـ mini box متوفر على طلبات ومرسول ومش متوفر على منيوز فرق القصر العيني
252,the kebab was overcooked and tastless
253,الاكل سئ جدا ووصل بارد ومتأخر عن ميعاده ساعة كاملة ودي ثاني مرة تحصل
254,طلبت رز ابيض بس وجاني رز بالخلطة
255,الفراج المشويه تحفه والارز بالخلطه مظبوط وحلو جدا
256,سيئ جدا جدا جدا جدا جدا البانية ناشف جدا وني اخر هطلب من ابو شقرة صعب اوي أنه يكون كده
257,"Horrible. The chicken came with no salad or tahini, only bread. They are too greedy and stingy."
258,not like the photo
259,الطعم والصنعه ممتازة جدا لكن مش لدرجة اني يجيلي الوجبة كلها عبارة عن صباع كفته واحد مقسوم ٣ حتت كأني باكل بواقي! ..هي سعرها كويس وكل حاجة بس مش هاكل صباع كفته ب ١٦٠ جنية يعني ..منظر عدم تقدير واستفزاز للعميل ..وجبة شقرة شيك
260,الفراخ كشه من البرد غالبا
261,حاطط ٤ قطع فقط و ما في عيش، و الشوربة قليلة. بجد ما في اي ضمير خالص.
262,الاكل طعمو سيء جدا والمكرونه حامضه تجربه لن تتكرر
263,الأوردر جاى من غير معالق
264,اسوأ ساندوتشات شاورمه لحمه و فراخ ولا أرشحها مطلقا
265,"One hour delay, food is cold and chicken delivered with rice not vegetables as ordered"
266,لو كان في علب كرتون يكون أصح وأفضل للصحه من الأطباق البلاستيك السوداء مع الطعام السخن من فضلكم يعني ماتبوظش الطبخه علي قرش ملح
267,الشاورما كان تقريبا كلها خضروات واللحمه قليله جدا.. بس الطعم حلو
268,"Tahina was open and spilled, No cutlery"
269,Late delivery it took an hour and 40 minutes
270,ورق العنب حلو لكن الكمية صغيرة وغير كافية
271,"stop decreasing the portions of the meals, guys :""(("
272,The lentil soup was missing the bread that comes with it and the half lemon that comes with the soup was thrown in the bag and not covered at all which was disgusting to even look at.
273,مطعم زبالة و الوجبات عينات و لا يهتم بالتعليمات
274,المكرونه صفر من عشره بالنسبه للسعر تقريبا مفيش فراخ غير شريحه واحده اخر مره اطلب من ابو شقره لا يستحق دفع جنيه واحد فيه
275,مية مرة بقولهم السلطة في شنطة و الاكل السخن في شنطة. السلطة جت سخنة و الخيار باز. رميته في الزبالة. شكرا
276,"As usual, tiny portions of food that can only be described as kids meals."
277,الاكل كان اكتر من سيئ مع اني بطلبه كتير بارد والكمية قليلة وطعمه وحش اوي وللاسف مش حطلب منه تاني
278,Tiny portions of food. Shameful
279,الرز مكنش مستوى كويس
280,الملوخية قديمة ومتسخنة و راقدة - الممبار قديم ومتسخن وطري وبيشد .. الفراخ المشوية ٣ أوراك مفيش صدور خالص - الأرز بارد وقديم الملخص تجربة سيئة جداً جداً ولا يستحق المقابل المادي اطلاقاً
281,Food is fine but cold & Baba ghanoug is spoiled
282,Order came very late and semi cold
283,الطلب متأخر عن الموعد المحدد للتوصيل على الابليكيشن للاسف دي السلبيه الوحيده كما لم يتم ارسال ليمون للشوربه كما طلبنا
284,Ridiculously small portions of food.
285,The tinniest portion in the country. Their meals are only sufficient for children. They do not care about their reputation.
286,الأرز بارد جداً على الرغم من أنا الشوربة درجة حرارتها حلوه جداً
287,الحقيقه لا كميه ولا نوعيه لحم دي كانت لحم حمير غالبآ و في منتهى منتهى السؤ وتسببت لي في اسهال طول الليل
288,"Food spilled, the driver is treating the food bag in a very bad way"
289,N
290,I didnot receive the order
291,رز مش بالخلطه...
292,طعم الاكل سيئ
293,لسه موصلش
294,"Tasty chicken but small portions. Also, did not like the sautéed veggies ( it was tasteless)"
295,الرز في المحشي مش مستوي
296,الاكل بارد جدا
297,food came cold
298,الاكل سيئ و غالى على الفاضي
299,هي دي كانت حمامه بجد و لا دا جر شكل
300,"Half grilled chicken should be delivered with rice , yet no rice recieved"
301,الفراخ فيها دم مش مستوية كويس
302,كمية قليلة جدا
303,الفراخ مش مستوية
304,تاخير لمده ساعه
305,ما جبش سلطة
306,v bad taste
307,"The food is awful , bad quality & cold"
308,Thank you for taking my notes into consideration 😍
309,كنت طلبت ان الفراخ تغسل من التدبيله
310,why both items are extra spicy without mentioning and i ordered 3 bread
311,"Chicken pane was not fresh .. it was old, stale, hard, dry and tasteless. Definitely it was cooked leftovers from an earlier day, which was refried to look fresh. No more food from Abou Shakra, they are dishonest and cheats and should be reported to ..."
312,"Very small portion, order came cold and after 3 hours"
313,Its a wrong order !!!!!!
314,الاكل كان تحفه بصراحه
315,الزيت اللى مقلى فيه الفراخ ريحته سيئة
316,الأكل كان برد و مش متحمر كويس و طعمه وحش وتعبت بعده جدا
317,الفراخ طعمها وحش جدا و بايته و السوتيه مفيش عليه حتى ملح الاكل سئ و اول و اخر تجربة
318,الفاهيتا كانت مليانة دهون كتيرة جدا و وجعتلي بطني
319,DELICIOUS FOOD AMAZING PRICE
320,الطحينه او البابا غنوج اللي كان محطوط كان بايظ و ريحته حمضان و الفراخ كانت مالحه جدا جدا جدا احنا رمينا الاكل
321,Good
322,زفت وقطران عايكم زفت دي بولونبز ربنا ينكد عليكم ما عندكوش ذمة زفت خساىط فيكو القرش
323,الأكل حلو ولكن السعر كان مخالفا للثمن على الابليكشن ورفضت أخذه الا بالسعر المتفق عليه فى الأبليكشن فرجاء مراجعة الدليفرى قبل ارساله
324,الحمام مش حلو
325,الطلب خاطئ من المطعم وهذا ليس ذنب الطيار المهذب
326,لحم كان يحتاج سوي اكثر
327,terrible.. don't be fooled by the name... it's not good anymore
328,سندوتش الشاورمة عبارة عن عيش وبصل بليمون كتير ولحمه قليل اوي اوي لغايه دلوقتي ماقدرتش احدد طعمها
329,طلبت طحينه جت لي توميه مكرونه بولونيز جت خضار سوتيه وكان حلو ع فكره والعيش شامي جه بلدي
330,مكنتش موزة كانت قطع لحمة رقيقة
331,اكل من غير معلقه
332,"Was too Spicy, cold , soup liquid shouldn’t be tasted"
333,شربة الكوارع الكمية قليلة جدا
334,الفراخ طعمها وتتبيلتها حلوة جدا والتسوية مظبوطة..وجاية سخنة جدا كأنى فى المطعم...شكرا جزيلا.
335,اكل من غير معلقه !
336,اكل بيوصل من غير معلقه
337,الوجبه وصلت بدون الرز وجبه نصف فرخه مشويه مع عيش والرز لا وجود له؟؟؟؟؟؟
338,not recieved yet
339,الاكل مش مستوى
340,Iالاكل بيجي من غير معلقه ، ناكل بايدينا ؟!!
341,الحمام المحشي صغير وتقريبا مفيهوش لحمة و البطاطس اللي المفروض معاه قليلة جدااا
342,الفراخ جيالي ساده من غير الرز ولا عيش ولا اي حاجه!!!!
343,الطعام كان جيد جدا المشكله ان الاوردر لم يبدأ تنفيذه الا بعد اتصالى بإدارة المطعم . كانوا زوق فعلا . بس فيه مشكله فى تنفيذ الاورد . علشان تتلافوها.
344,The food was very cold and came very very late
345,مكتوب حمام رز بالخلطه هو رز مصري عادي جدا والممبار محشو بنفس الرز المصري مع شويه توابل كنت متوقعه احسن من كده من ابوشقره
346,الطلب وصل بشع زى ما يكون متاكل منه (حمام)
347,But very slow delivery!!! 1.5 hours !!!
348,الفراخ مكنتش زي كل مرة .. تحس انها قديمة ومش متبلة
349,الاكل جاى بدون شوكة او اى حاجة اكل الاكل بيها!!! المفروض اكل بايدى يعنى ولا اعمل ايه؟!!!!
350,الحمامه صغيره اوى والطيار كان قليل الذوق ومكنش عايز يطلع الدور الخامس رغم فى اسانسير وكان عايز حد ينزل ياخد منه الاوردر
351,الوجبه كويسه بس اول مره في حياتي اطلب اوردر ويجي من غير معلقه وشوكه ويتقالي المعلقه بفلوس
352,الوجبة مفيهاش رز ولا سلطات وهوا مكتوب انها تقدم مع رز
353,مكتوب فى الطلب اللى طلبته ان معاه رز بالخلطة و الطلب وصل من غير الرز و لما تواصلت مع ابو شقرة قالولى ان الطلب من غير و انه مكتوب غلط فى ابلكيشن المنيوز يا ريت تعدلوا معاهم الطلبات علشان كنت عاملة حسابى على الرز
354,وجبة الشيش طاووق مكنتش حلوه شويه والوجبه جات من غير معلقه ولا شوكه فرع المعادي
355,مطعم زباله ومقرف الحمام كله ريش ورميته فى الزباله
356,وجبه ممتازه بس كانت محتاجه تكون ٣ قطع صدور مش ٢
357,i recieved wrong order
358,بطني وجعتني وحاليا بموت من التعب
359,extremely delayed delivery. bad coordination between el menus and the restaurant
360,Horrible experience
361,Taste is fine but portions so small
362,اسوأ تجربة على الاطلاق وعمري ما اكلت كباب وكفتة بالمنظر ده ومش هاطلب منه تاني وندمانة ع الفلوس
363,غلطة ومش هكررها، نص كيلو تحسه ربع كيلو واجمالي تلاتة كيلو معاه تلاتة طحينة ومخلل والرز مجاش معاه معالق والكباب معجون في العلب تحسه متتاكل منه والكفتة حادقة وحاجة قمة في القرف
364,جربت الميني بوكس وام على سيئة للغاية
365,The charge I got on the app was different than what I had to pay
